Date,Firm Name,Period,Rating,Recommendation,Target Price
2004-10-28,Argus Research Corp,Not Provided,3.0,hold,-0.0
2005-04-08,Tradition Asiel Securities Inc.,12 month,5.0,buy,13.0
2005-07-18,Goldman Sachs,Not Provided,3.0,in-line,-0.0
2005-08-02,Guzman & Company,Not Provided,3.0,perform in line,11.33
2005-08-03,Morgan Stanley,Not Provided,3.0,Equalwt/Cautious,11.67
2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5.0,buy,-0.0
2005-08-26,A.G. Edwards & Sons Inc,18 month,5.0,buy,14.33
2005-11-02,Buckingham Research Group,Not Provided,5.0,strong buy,12.0
2005-11-03,Atlantic Equities LLP,Not Provided,5.0,overweight,-0.0
2005-11-03,Prudential Equity Group Inc,12 month,5.0,overweight,13.67
2005-11-04,Edward Jones,Not Provided,3.0,hold,-0.0
2005-11-04,Credit Suisse,12 month,5.0,outperform,11.0
2005-11-04,Bear Stearns & Co,Not Provided,3.0,peerperform,12.0
2005-11-04,Oppenheimer & Co,Not Provided,5.0,buy,12.92
2005-11-07,RBC Capital Markets,Not Provided,5.0,outperform,10.67
2005-11-07,Barclays,Not Provided,3.0,equalwt/neutral,11.33
2005-11-11,Kaufman Bros,12 month,3.0,hold,11.0
2005-11-14,Janco Partners Inc,Not Provided,5.0,buy,14.11
2005-11-18,CIBC World Markets,Not Provided,5.0,sector outperform,11.33
2005-11-22,Cowen,Not Provided,-2147483648.0,no rating system,-0.0
2005-11-23,Gleacher & Company,Not Provided,5.0,buy,12.67
2005-12-08,UBS,Not Provided,5.0,buy 2,12.33
2005-12-12,Davenport & Co,Not Provided,2.0,reduce,-0.0
2005-12-14,EVA Dimensions,Not Provided,3.0,hold,-0.0
2005-12-22,J.P. Morgan,Not Provided,5.0,overweight,-0.0
2005-12-23,Stifel,Not Provided,5.0,buy,13.33
2006-01-03,Bernstein,Not Provided,5.0,outperform,13.33
2006-01-04,Wells Fargo Securities,Not Provided,5.0,outperform,-0.0
2006-01-05,UBS,Not Provided,5.0,buy 2,12.33
2006-01-10,EVA Dimensions,Not Provided,1.0,sell,-0.0
2006-01-10,Oppenheimer & Co,Not Provided,5.0,buy,12.92
2006-01-13,Stifel,Not Provided,5.0,buy,13.33
2006-01-17,Bernstein,Not Provided,5.0,outperform,12.33
2006-01-20,Wells Fargo Securities,Not Provided,5.0,outperform,-0.0
2006-01-23,Prudential Equity Group Inc,12 month,5.0,overweight,13.67
2006-01-27,Bernstein,Not Provided,5.0,outperform,12.33
2006-01-30,Bear Stearns & Co,Not Provided,3.0,peerperform,-0.0
2006-01-30,Kaufman Bros,12 month,3.0,hold,11.0
2006-01-31,Barclays,Not Provided,3.0,equalwt/neutral,11.33
2006-01-31,Janco Partners Inc,Not Provided,5.0,buy,14.31
2006-02-01,EVA Dimensions,Not Provided,3.0,hold,-0.0
2006-02-02,Atlantic Equities LLP,Not Provided,5.0,overweight,-0.0
2006-02-02,Prudential Equity Group Inc,12 month,5.0,overweight,13.67
2006-02-02,Oppenheimer & Co,Not Provided,5.0,buy,12.92
2006-02-02,UBS,Not Provided,5.0,buy 2,12.33
2006-02-02,Stifel,Not Provided,5.0,buy,13.33
2006-02-03,Oppenheimer & Co,Not Provided,5.0,buy,12.92
2006-02-03,Bear Stearns & Co,Not Provided,3.0,peerperform,11.67
2006-02-03,Janco Partners Inc,Not Provided,5.0,buy,12.5
2006-02-03,RBC Capital Markets,Not Provided,5.0,outperform,10.67
2006-02-03,Rochdale Securities,Not Provided,1.0,sell,5.36
2006-02-03,UBS,Not Provided,5.0,buy 2,12.33
2006-02-03,Prudential Equity Group Inc,12 month,5.0,overweight,12.67
2006-02-03,Wells Fargo Securities,Not Provided,5.0,outperform,-0.0
2006-02-03,A.G. Edwards & Sons Inc,18 month,5.0,buy,14.33
