Date,Firm Name,Period,Rating,Recommendation,Target Price
2004-10-06,J.P. Morgan,Not Provided,3.0,neutral,-0.0
2004-11-18,A.G. Edwards & Sons Inc,Not Provided,3.0,hold,-0.0
2005-04-07,William Blair & Co,Not Provided,5.0,outperform,-0.0
2005-05-19,FTN Equity Capital Markets Corp.,Not Provided,3.0,neutral,-0.0
2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5.0,buy,-0.0
2005-08-18,Edward Jones,Not Provided,5.0,buy,-0.0
2005-08-23,Lehman Brothers,Not Provided,5.0,overwt/positive,62.0
2005-09-08,Bear Stearns & Co,Not Provided,5.0,outperform,64.0
2005-09-19,Goldman Sachs,Not Provided,5.0,outperf/neutral,62.0
2005-09-27,EVA Dimensions,Not Provided,3.0,hold,-0.0
2005-10-12,"Broadpoint Capital, Inc",12 month,5.0,strong buy,66.0
2005-10-20,KeyBanc Capital Markets,Not Provided,3.0,hold,-0.0
2005-10-25,HSBC,24 month,3.0,neutral,62.0
2005-11-14,Jefferies,12 month,5.0,buy,64.0
2005-11-14,RBC Capital Markets,Not Provided,5.0,outperform,60.0
2005-11-17,Susquehanna Financial,Not Provided,4.0,Positive,-0.0
2005-11-17,Lazard Capital Markets,Not Provided,5.0,buy,65.0
2005-11-17,Piper Jaffray,Not Provided,3.0,market perform,56.0
2005-11-17,JMP Securities,Not Provided,5.0,strong buy,72.0
2005-11-17,Soleil Securities,Not Provided,5.0,buy,-0.0
2005-11-17,Natixis Securities Americas LLC,12 month,-2147483648.0,no rating system,64.0
2005-11-17,CIBC World Markets,Not Provided,3.0,sector perform,-0.0
2005-11-17,Stanford Group,12 month,5.0,buy,62.0
2005-12-01,Stifel,Not Provided,5.0,buy,60.0
2005-12-09,UBS,Not Provided,5.0,buy 2,75.0
2005-12-09,Cowen,Not Provided,-2147483648.0,no rating system,-0.0
2005-12-09,Collins Stewart,Not Provided,3.0,market perform,-0.0
2005-12-15,Prudential Equity Group Inc,Not Provided,5.0,overweight,67.0
2005-12-19,Thomas Weisel Partners,Not Provided,5.0,outperform,-0.0
2005-12-19,Leerink Partners LLC,Not Provided,3.0,market perform,-0.0
2005-12-27,BMO Capital Markets,Not Provided,5.0,outperform,71.0
2005-12-27,Morgan Stanley,Not Provided,5.0,Overwt/Attractive,65.0
2006-01-03,Bernstein,Not Provided,5.0,outperform,61.0
2006-01-11,Morgan Stanley,Not Provided,5.0,Overwt/Attractive,65.0
2006-02-01,EVA Dimensions,Not Provided,3.0,hold,-0.0
2006-02-06,Bernstein,Not Provided,5.0,outperform,58.0
2006-02-13,BMO Capital Markets,Not Provided,5.0,outperform,71.0
2006-02-16,Bernstein,Not Provided,5.0,outperform,59.0
2006-02-22,Piper Jaffray,Not Provided,3.0,market perform,-0.0
2006-02-22,UBS,Not Provided,5.0,buy 2,75.0
2006-02-22,JMP Securities,Not Provided,5.0,strong buy,72.0
2006-02-22,RBC Capital Markets,Not Provided,5.0,outperform,60.0
2006-02-22,Susquehanna Financial,Not Provided,4.0,Positive,-0.0
2006-02-22,Lazard Capital Markets,Not Provided,5.0,buy,65.0
2006-02-22,Natixis Securities Americas LLC,12 month,-2147483648.0,no rating system,64.0
2006-02-22,Collins Stewart,Not Provided,3.0,market perform,-0.0
2006-02-22,Bernstein,Not Provided,5.0,outperform,64.0
2006-02-22,Cowen,Not Provided,3.0,neutral,-0.0
2006-02-22,Prudential Equity Group Inc,Not Provided,5.0,overweight,67.0
2006-02-22,Leerink Partners LLC,Not Provided,3.0,market perform,-0.0
2006-02-22,Jefferies,12 month,3.0,hold,59.0
2006-02-22,Stifel,Not Provided,5.0,buy,60.0
