Date,Firm Name,Period,Rating,Recommendation,Target Price
2006-01-27,J.P. Morgan,Not Provided,3.0,neutral,-0.0
2006-06-05,J.P. Morgan,Not Provided,3.0,neutral,-0.0
2006-07-11,Rochdale Securities,Not Provided,5.0,buy,62.0
2006-07-13,A.G. Edwards & Sons Inc,Not Provided,3.0,hold,-0.0
2006-12-11,Edward Jones,Not Provided,3.0,hold,-0.0
2007-02-01,Soleil Securities,12 month,5.0,buy,60.0
2007-02-06,EVA Dimensions,Not Provided,5.0,strong buy,-0.0
2007-02-22,Wall Street Access,12 month,5.0,strong buy,64.0
2007-02-22,Baird,Not Provided,3.0,neutral,58.0
2007-02-26,Soleil Securities,12 month,5.0,buy,60.0
2007-03-05,EVA Dimensions,Not Provided,3.0,hold,-0.0
2007-03-09,Hilliard Lyons,Not Provided,5.0,buy,-0.0
2007-03-13,Soleil Securities,12 month,5.0,buy,60.0
2007-03-14,Baird,Not Provided,3.0,neutral,58.0
2007-04-04,Soleil Securities,12 month,5.0,buy,64.0
2007-05-03,EVA Dimensions,Not Provided,3.0,hold,-0.0
2007-05-07,J.P. Morgan,Not Provided,5.0,overweight,-0.0
2007-05-10,Baird,Not Provided,3.0,neutral,58.0
2007-05-10,Wall Street Access,Not Provided,3.0,hold,64.0
2007-05-11,Soleil Securities,12 month,5.0,buy,65.5
2007-05-14,Hilliard Lyons,Not Provided,5.0,buy,-0.0
2007-05-16,EVA Dimensions,Not Provided,5.0,buy,-0.0
2007-05-29,Soleil Securities,12 month,5.0,buy,63.5
2007-06-08,Soleil Securities,12 month,5.0,buy,61.5
2007-06-26,A.G. Edwards & Sons Inc,Not Provided,3.0,hold,-0.0
2007-07-12,Baird,Not Provided,3.0,neutral,58.0
2007-08-09,Soleil Securities,12 month,5.0,buy,59.25
2007-08-10,Baird,Not Provided,3.0,neutral,58.0
2007-08-13,Hilliard Lyons,Not Provided,5.0,buy,-0.0
2007-08-16,EVA Dimensions,Not Provided,3.0,hold,-0.0
2007-08-17,Edward Jones,Not Provided,3.0,hold,-0.0
2007-08-17,Soleil Securities,12 month,5.0,buy,59.25
2007-08-20,Baird,Not Provided,3.0,neutral,58.0
2007-09-17,Soleil Securities,12 month,5.0,buy,58.5
2007-09-28,Edward Jones,Not Provided,3.0,hold,-0.0
2007-10-09,Soleil Securities,12 month,5.0,buy,58.5
2007-10-15,EVA Dimensions,Not Provided,3.0,hold,-0.0
2007-11-08,Edward Jones,Not Provided,3.0,hold,-0.0
2007-11-09,Soleil Securities,12 month,5.0,buy,59.25
2007-11-12,Baird,Not Provided,3.0,neutral,58.0
2007-11-13,Hilliard Lyons,Not Provided,5.0,buy,-0.0
2007-11-27,Soleil Securities,12 month,5.0,buy,60.25
2007-12-03,Baird,Not Provided,5.0,outperform,58.0
2007-12-20,Edward Jones,Not Provided,3.0,hold,-0.0
2008-01-10,Soleil Securities,12 month,5.0,buy,60.25
2008-01-11,EVA Dimensions,Not Provided,1.0,sell,-0.0
2008-02-07,Baird,Not Provided,5.0,outperform,58.0
2008-02-07,Edward Jones,Not Provided,3.0,hold,-0.0
2008-02-20,Edward Jones,Not Provided,3.0,hold,-0.0
2008-02-21,Baird,Not Provided,5.0,outperform,58.0
2008-02-22,Soleil Securities,12 month,5.0,buy,53.0
2008-02-25,Hilliard Lyons,Not Provided,5.0,buy,56.0
2008-03-04,EVA Dimensions,Not Provided,5.0,buy,-0.0
2008-03-17,Edward Jones,Not Provided,3.0,hold,-0.0
2008-04-02,Soleil Securities,12 month,5.0,buy,52.25
2008-04-15,Edward Jones,Not Provided,3.0,hold,-0.0
2008-05-01,Soleil Securities,12 month,5.0,buy,54.75
2008-05-09,Hilliard Lyons,Not Provided,5.0,buy,56.0
2008-05-09,EVA Dimensions,Not Provided,5.0,strong buy,-0.0
2008-05-19,Soleil Securities,12 month,5.0,buy,54.75
2008-06-03,Edward Jones,Not Provided,3.0,hold,-0.0
2008-06-18,Soleil Securities,12 month,5.0,buy,55.5
2008-07-03,Edward Jones,Not Provided,3.0,hold,-0.0
2008-07-15,J.P. Morgan,Not Provided,5.0,overweight,-0.0
2008-08-07,Edward Jones,Not Provided,3.0,hold,-0.0
2008-08-08,Baird,Not Provided,5.0,outperform,58.0
2008-08-08,Hilliard Lyons,Not Provided,5.0,buy,54.0
2008-08-18,Soleil Securities,12 month,5.0,buy,54.25
2008-09-03,Edward Jones,Not Provided,3.0,hold,-0.0
2008-10-07,EVA Dimensions,Not Provided,5.0,strong buy,-0.0
2008-10-20,J.P. Morgan,Not Provided,5.0,overweight,-0.0
2008-11-07,Baird,Not Provided,5.0,outperform,55.0
2008-11-07,Hilliard Lyons,Not Provided,5.0,long-term buy,49.0
2008-11-14,Soleil Securities,Not Provided,3.0,hold,44.5
2008-12-03,Edward Jones,Not Provided,3.0,hold,-0.0
2008-12-22,Edward Jones,Not Provided,3.0,hold,-0.0
2008-12-23,J.P. Morgan,15 month,5.0,overweight,52.0
2009-01-01,J.P. Morgan,12 month,5.0,overweight,52.0
2009-01-06,Soleil Securities,Not Provided,3.0,hold,44.5
2009-01-16,EVA Dimensions,Not Provided,5.0,buy,-0.0
2009-01-22,Edward Jones,Not Provided,3.0,hold,-0.0
2009-01-30,Soleil Securities,Not Provided,5.0,buy,46.0
2009-02-18,Edward Jones,Not Provided,3.0,hold,-0.0
2009-02-27,Edward Jones,Not Provided,3.0,hold,-0.0
2009-03-01,J.P. Morgan,Not Provided,-2147483648.0,restricted,-0.0
2009-03-02,Hilliard Lyons,Not Provided,3.0,neutral,-0.0
2009-03-02,Baird,Not Provided,3.0,neutral,36.0
2009-03-02,Soleil Securities,Not Provided,5.0,buy,28.5
2009-03-09,Edward Jones,Not Provided,3.0,hold,-0.0
2009-03-11,Baird,Not Provided,3.0,neutral,36.0
2009-03-12,Baird,Not Provided,3.0,neutral,36.0
2009-04-03,Edward Jones,Not Provided,3.0,hold,-0.0
2009-04-15,Baird,Not Provided,5.0,outperform,36.0
2009-05-01,Edward Jones,Not Provided,3.0,hold,-0.0
2009-05-04,Soleil Securities,12 month,3.0,hold,29.5
2009-05-04,Baird,Not Provided,5.0,outperform,36.0
2009-05-05,Hilliard Lyons,Not Provided,3.0,neutral,-0.0
2009-05-27,Argus Research Corp,Not Provided,5.0,buy,-0.0
2009-05-29,Edward Jones,Not Provided,3.0,hold,-0.0
2009-06-10,Edward Jones,Not Provided,3.0,hold,-0.0
2009-06-12,Baird,12 month,5.0,outperform,36.0
2009-07-08,Edward Jones,Not Provided,3.0,hold,-0.0
2009-07-17,Edward Jones,Not Provided,3.0,hold,-0.0
2009-07-27,EVA Dimensions,Not Provided,3.0,hold,-0.0
2009-08-03,EVA Dimensions,Not Provided,3.0,hold,-0.0
2009-08-06,Edward Jones,Not Provided,3.0,hold,-0.0
2009-08-07,Hilliard Lyons,Not Provided,3.0,neutral,-0.0
2009-08-10,EVA Dimensions,Not Provided,3.0,hold,-0.0
2009-08-10,Soleil Securities,12 month,3.0,hold,32.75
2009-08-13,EVA Dimensions,Not Provided,3.0,hold,-0.0
2009-08-24,Argus Research Corp,Not Provided,5.0,buy,-0.0
2009-08-27,Soleil Securities,12 month,3.0,hold,34.25
2009-09-29,Edward Jones,Not Provided,3.0,hold,-0.0
2009-10-05,Soleil Securities,Not Provided,3.0,hold,-0.0
2009-10-12,Baird,12 month,3.0,neutral,36.0
2009-10-26,Edward Jones,Not Provided,3.0,hold,-0.0
2009-10-28,Soleil Securities,Not Provided,3.0,hold,-0.0
2009-11-03,Hilliard Lyons,Not Provided,3.0,neutral,-0.0
2009-11-05,Edward Jones,Not Provided,3.0,hold,-0.0
2009-11-09,Soleil Securities,12 month,3.0,hold,33.5
2009-11-30,Edward Jones,Not Provided,3.0,hold,-0.0
2009-12-01,Argus Research Corp,Not Provided,5.0,buy,-0.0
2009-12-29,Baird,12 month,3.0,neutral,40.0
2009-12-30,Soleil Securities,12 month,3.0,hold,37.5
2010-01-05,Baird,12 month,3.0,neutral,45.0
2010-01-21,Soleil Securities,12 month,3.0,hold,41.0
2010-01-22,Baird,12 month,3.0,neutral,47.0
2010-01-25,SunTrust Robinson Humphrey,12 month,5.0,buy,46.0
2010-01-27,SunTrust Robinson Humphrey,12 month,5.0,buy,46.0
2010-02-09,Edward Jones,Not Provided,3.0,hold,-0.0
2010-02-17,Edward Jones,Not Provided,3.0,hold,-0.0
2010-02-18,Baird,12 month,3.0,neutral,47.0
2010-02-18,SunTrust Robinson Humphrey,12 month,5.0,buy,48.0
2010-02-22,Soleil Securities,12 month,3.0,hold,41.0
2010-02-26,Edward Jones,Not Provided,3.0,hold,-0.0
2010-02-26,Baird,12 month,3.0,neutral,47.0
2010-02-27,EVA Dimensions,Not Provided,1.0,sell,-0.0
2010-03-01,Soleil Securities,12 month,3.0,hold,40.0
2010-03-01,SunTrust Robinson Humphrey,12 month,5.0,buy,48.0
2010-03-03,Hilliard Lyons,Not Provided,3.0,neutral,-0.0
2010-03-08,SunTrust Robinson Humphrey,12 month,5.0,buy,48.0
2010-03-15,SunTrust Robinson Humphrey,12 month,5.0,buy,48.0
2010-03-17,Argus Research Corp,Not Provided,5.0,buy,-0.0
2010-03-22,SunTrust Robinson Humphrey,12 month,3.0,neutral,48.0
2010-03-23,Edward Jones,Not Provided,3.0,hold,-0.0
2010-04-05,SunTrust Robinson Humphrey,12 month,3.0,neutral,48.0
2010-04-19,Edward Jones,Not Provided,3.0,hold,-0.0
2010-04-19,SunTrust Robinson Humphrey,12 month,3.0,neutral,48.0
2010-04-26,Edward Jones,Not Provided,3.0,hold,-0.0
2010-05-06,Baird,12 month,3.0,neutral,47.0
2010-05-10,SunTrust Robinson Humphrey,Not Provided,3.0,neutral,-0.0
2010-05-11,Hilliard Lyons,Not Provided,3.0,neutral,-0.0
2010-05-12,Edward Jones,Not Provided,3.0,hold,-0.0
2010-05-12,Soleil Securities,12 month,1.0,sell,41.5
2010-05-20,SunTrust Robinson Humphrey,Not Provided,3.0,neutral,-0.0
2010-05-24,Edward Jones,Not Provided,3.0,hold,-0.0
2010-05-24,Soleil Securities,12 month,1.0,sell,41.5
2010-06-10,Edward Jones,Not Provided,3.0,hold,-0.0
2010-06-21,SunTrust Robinson Humphrey,Not Provided,3.0,neutral,-0.0
2010-06-29,SunTrust Robinson Humphrey,Not Provided,3.0,neutral,-0.0
2010-07-20,SunTrust Robinson Humphrey,Not Provided,3.0,neutral,-0.0
2010-07-21,Edward Jones,Not Provided,3.0,hold,-0.0
2010-08-05,Soleil Securities,12 month,1.0,sell,39.25
2010-08-05,Edward Jones,Not Provided,3.0,hold,-0.0
2010-08-06,Baird,12 month,3.0,neutral,47.0
2010-08-06,SunTrust Robinson Humphrey,Not Provided,3.0,neutral,-0.0
2010-08-19,Soleil Securities,12 month,3.0,hold,45.25
2010-08-25,Edward Jones,Not Provided,3.0,hold,-0.0
2010-09-09,Soleil Securities,12 month,3.0,hold,45.25
2010-09-18,EVA Dimensions,Not Provided,5.0,buy,-0.0
2010-09-27,Edward Jones,Not Provided,3.0,hold,-0.0
2010-10-04,SunTrust Robinson Humphrey,Not Provided,3.0,neutral,-0.0
2010-10-11,SunTrust Robinson Humphrey,Not Provided,3.0,neutral,-0.0
2010-10-14,SunTrust Robinson Humphrey,Not Provided,3.0,neutral,-0.0
2010-10-29,Baird,12 month,3.0,neutral,47.0
2010-10-29,Edward Jones,Not Provided,3.0,hold,-0.0
2010-11-04,Edward Jones,Not Provided,3.0,hold,-0.0
2010-11-04,Soleil Securities,12 month,3.0,hold,45.25
2010-11-05,SunTrust Robinson Humphrey,Not Provided,3.0,neutral,-0.0
2010-11-11,Hilliard Lyons,Not Provided,3.0,neutral,-0.0
2010-11-30,Edward Jones,Not Provided,3.0,hold,-0.0
2010-12-10,Baird,12 month,3.0,neutral,47.0
2011-01-10,Soleil Securities,12 month,3.0,hold,45.25
2011-01-13,SunTrust Robinson Humphrey,Not Provided,3.0,neutral,-0.0
2011-02-23,EVA Dimensions,Not Provided,5.0,buy,-0.0
2011-02-24,Soleil Securities,12 month,3.0,hold,48.0
2011-02-24,Baird,12 month,3.0,neutral,53.0
2011-02-24,Edward Jones,Not Provided,3.0,hold,-0.0
