Date,Firm Name,Period,Rating,Recommendation,Target Price
2008-02-25,Longbow Research,Not Provided,3.0,neutral,-0.0
2008-04-22,Soleil Securities,Not Provided,3.0,hold,65.0
2008-04-22,Morgan Stanley,Not Provided,1.0,Underwt/In-Line,-0.0
2008-04-23,J.P. Morgan,Not Provided,3.0,neutral,-0.0
2008-04-24,Barclays,Not Provided,3.0,equalwt/positive,50.0
2008-05-30,Goldman Sachs,12 month,3.0,neutral/attractive,59.0
2008-06-05,EVA Dimensions,Not Provided,5.0,strong buy,-0.0
2008-06-16,Credit Suisse,12 month,3.0,neutral,80.0
2008-07-11,Barclays,Not Provided,3.0,equalwt/positive,55.0
2008-07-22,Credit Suisse,12 month,3.0,neutral,80.0
2008-07-22,Soleil Securities,Not Provided,3.0,hold,65.0
2008-07-22,Morgan Stanley,Not Provided,1.0,Underwt/In-Line,-0.0
2008-07-23,Credit Suisse,12 month,3.0,neutral,70.0
2008-07-23,J.P. Morgan,Not Provided,5.0,overweight,-0.0
2008-07-23,Goldman Sachs,12 month,3.0,neutral/attractive,61.0
2008-07-28,Longbow Research,Not Provided,5.0,buy,60.0
2008-08-04,Longbow Research,Not Provided,3.0,neutral,-0.0
2008-09-04,Goldman Sachs,12 month,3.0,neutral/neutral,53.0
2008-09-12,Longbow Research,Not Provided,5.0,buy,50.0
2008-09-24,Barclays,Not Provided,3.0,equalwt/positive,55.0
2008-09-25,Credit Suisse,12 month,3.0,neutral,70.0
2008-10-01,Soleil Securities,Not Provided,5.0,buy,54.0
2008-10-05,UBS,12 month,3.0,neutral,22.0
2008-10-08,Credit Suisse,12 month,3.0,neutral,25.0
2008-10-09,Goldman Sachs,12 month,1.0,Sell/Neutral,15.0
2008-10-10,KeyBanc Capital Markets,Not Provided,3.0,hold,-0.0
2008-10-17,EVA Dimensions,Not Provided,5.0,strong buy,-0.0
2008-10-21,Morgan Stanley,Not Provided,1.0,Underwt/In-Line,-0.0
2008-10-21,Credit Suisse,12 month,3.0,neutral,20.0
2008-10-22,Soleil Securities,Not Provided,5.0,buy,54.0
2008-10-22,Longbow Research,Not Provided,5.0,buy,35.0
2008-10-22,Barclays,Not Provided,3.0,equalwt/positive,36.0
2008-10-22,Goldman Sachs,6 month,3.0,neutral/neutral,16.0
2008-10-22,KeyBanc Capital Markets,Not Provided,3.0,hold,-0.0
2008-10-22,J.P. Morgan,Not Provided,5.0,overweight,32.0
2008-11-03,UBS,12 month,3.0,neutral,14.0
2008-11-04,Credit Suisse,Not Provided,3.0,neutral,20.0
2008-11-04,KeyBanc Capital Markets,Not Provided,3.0,hold,-0.0
2008-11-04,Soleil Securities,Not Provided,5.0,buy,54.0
2008-11-04,Barclays,Not Provided,3.0,equalwt/positive,33.0
