Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-22,Rochdale Securities,Not Provided,3,hold,141.13
2005-12-22,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.0
2005-12-20,Argus Research Corp,Not Provided,3,hold,-0.0
2005-12-20,Barclays,Not Provided,5,overwt/positive,154.0
2005-12-16,Morgan Stanley,Not Provided,3,Equalwt/In-Line,140.0
2005-12-16,Credit Suisse,12 month,5,outperform,140.0
2005-12-16,UBS,Not Provided,3,neutral 2,140.0
2005-12-16,"Keefe, Bruyette & Woods",Not Provided,5,outperform,150.0
2005-12-16,Ladenburg Thalmann & Co,Not Provided,5,buy,158.0
2005-12-16,Bernstein,Not Provided,3,market perform,135.0
2005-12-16,"Sandler O'Neill & Partners, LP",12 month,3,hold,137.0
2005-12-16,Buckingham Research Group,Not Provided,5,strong buy,145.0
2005-12-16,Wells Fargo Securities,Not Provided,3,market perform,-0.0
2005-12-15,Prudential Equity Group Inc,Not Provided,5,overweight,140.0
2005-12-15,Atlantic Equities LLP,Not Provided,5,overweight,-0.0
2005-11-28,CIBC World Markets,18 month,5,sector outperform,151.0
2005-09-19,First Global Stockbroking,Not Provided,4,market outperform,-0.0
2005-07-01,HSBC,Not Provided,3,neutral,-0.0
2005-06-16,Portales Partners,Not Provided,1,sell,-0.0
2005-05-09,Bear Stearns & Co,Not Provided,5,outperform,130.0
2005-04-07,William Blair & Co,Not Provided,5,outperform,-0.0
2006-02-01,Credit Suisse,12 month,5,outperform,145.0
2006-01-30,Wells Fargo Securities,Not Provided,5,outperform,-0.0
2006-01-27,Ladenburg Thalmann & Co,Not Provided,5,buy,158.0
2006-01-25,Bernstein,Not Provided,3,market perform,135.0
2006-01-09,Prudential Equity Group Inc,Not Provided,5,overweight,148.0
2005-12-22,Rochdale Securities,Not Provided,3,hold,141.13
2005-12-22,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.0
2005-12-20,Argus Research Corp,Not Provided,3,hold,-0.0
2005-12-20,Barclays,Not Provided,5,overwt/positive,154.0
2005-12-16,Morgan Stanley,Not Provided,3,Equalwt/In-Line,140.0
2005-12-16,UBS,Not Provided,3,neutral 2,140.0
2005-12-16,"Keefe, Bruyette & Woods",Not Provided,5,outperform,150.0
2005-12-16,"Sandler O'Neill & Partners, LP",12 month,3,hold,137.0
2005-12-16,Buckingham Research Group,Not Provided,5,strong buy,145.0
2005-12-15,Atlantic Equities LLP,Not Provided,5,overweight,-0.0
2005-09-19,First Global Stockbroking,Not Provided,4,market outperform,-0.0
2005-07-01,HSBC,Not Provided,3,neutral,-0.0
2005-06-16,Portales Partners,Not Provided,1,sell,-0.0
2005-05-09,Bear Stearns & Co,Not Provided,5,outperform,130.0
2005-04-07,William Blair & Co,Not Provided,5,outperform,-0.0
2006-03-01,CIBC World Markets,18 month,5,sector outperform,190.0
2006-02-28,Credit Suisse,12 month,5,outperform,155.0
2006-02-28,HSBC,Not Provided,3,neutral,139.27
2006-02-23,"Keefe, Bruyette & Woods",Not Provided,5,outperform,156.0
2006-02-23,Bernstein,Not Provided,3,market perform,140.0
2006-02-15,Morgan Stanley,Not Provided,3,Equalwt/In-Line,150.0
2006-02-15,Rochdale Securities,Not Provided,3,hold,141.13
2006-02-10,Prudential Equity Group Inc,Not Provided,5,overweight,148.0
2006-02-08,"Sandler O'Neill & Partners, LP",12 month,3,hold,149.0
2006-02-06,Buckingham Research Group,Not Provided,5,strong buy,184.0
2006-02-06,Wells Fargo Securities,Not Provided,5,outperform,-0.0
2006-02-02,UBS,Not Provided,3,neutral 2,153.0
2006-01-27,Ladenburg Thalmann & Co,Not Provided,5,buy,158.0
2005-12-22,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.0
2005-12-20,Argus Research Corp,Not Provided,3,hold,-0.0
2005-12-15,Atlantic Equities LLP,Not Provided,5,overweight,-0.0
2005-09-19,First Global Stockbroking,Not Provided,4,market outperform,-0.0
2005-06-16,Portales Partners,Not Provided,1,sell,-0.0
2005-05-09,Bear Stearns & Co,Not Provided,5,outperform,130.0
2005-04-07,William Blair & Co,Not Provided,5,outperform,-0.0
2006-03-28,HSBC,24 month,3,neutral,157.74
2006-03-16,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.0
2006-03-15,Bear Stearns & Co,Not Provided,5,outperform,160.0
2006-03-15,UBS,Not Provided,3,neutral 2,163.0
2006-03-15,"Keefe, Bruyette & Woods",Not Provided,5,outperform,175.0
2006-03-15,Ladenburg Thalmann & Co,Not Provided,5,buy,190.0
2006-03-15,Bernstein,Not Provided,3,market perform,155.0
2006-03-15,CIBC World Markets,18 month,5,sector outperform,190.0
2006-03-15,"Sandler O'Neill & Partners, LP",12 month,3,hold,161.0
2006-03-15,Wells Fargo Securities,Not Provided,5,outperform,-0.0
2006-03-15,Rochdale Securities,Not Provided,3,hold,153.0
2006-03-14,Morgan Stanley,Not Provided,3,Equalwt/In-Line,165.0
2006-03-14,Credit Suisse,12 month,5,outperform,160.0
2006-03-14,Buckingham Research Group,Not Provided,5,strong buy,192.0
2006-03-14,Prudential Equity Group Inc,Not Provided,5,overweight,155.0
2006-03-14,Atlantic Equities LLP,Not Provided,5,overweight,-0.0
