Date,Firm Name,Period,Rating,Recommendation,Target Price
2011-11-17,R.W. Pressprich & Co,Not Provided,5,buy,28.02
2011-11-16,IPOfinancial.com,Not Provided,5,buy,-0.0
2011-12-27,Morgan Stanley,12 month,5,Overwt/Attractive,28.0
2011-12-27,Goldman Sachs,6 month,5,buy/attractive,29.0
2011-12-27,Credit Suisse,Not Provided,5,outperform,34.0
2011-12-27,J.P. Morgan,9 month,5,overweight,32.0
2011-12-27,Baird,12 month,5,outperform,29.0
2011-12-27,Barclays,Not Provided,5,overwt/neutral,30.0
2011-12-21,Sterne Agee CRT,12 month,3,neutral,29.0
2011-11-17,R.W. Pressprich & Co,Not Provided,5,buy,28.02
2011-11-16,IPOfinancial.com,Not Provided,5,buy,-0.0
2012-01-30,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
2012-01-27,Goldman Sachs,6 month,5,buy/attractive,33.0
2012-01-27,J.P. Morgan,9 month,5,overweight,34.0
2012-01-27,Baird,12 month,5,outperform,32.0
2012-01-27,Sterne Agee CRT,12 month,3,neutral,29.0
2012-01-27,Guggenheim Securities,12 month,5,buy,30.0
2012-01-27,Barclays,Not Provided,5,overwt/neutral,38.0
2012-01-26,Morgan Stanley,12 month,5,Overwt/Attractive,28.0
2012-01-18,Lazard Capital Markets,12 month,5,buy,30.0
2011-11-17,R.W. Pressprich & Co,Not Provided,5,buy,28.02
2011-11-16,IPOfinancial.com,Not Provided,5,buy,-0.0
2012-03-01,Credit Suisse,Not Provided,5,outperform,34.0
2012-02-23,Sterne Agee CRT,12 month,3,neutral,29.0
2012-02-10,Guggenheim Securities,12 month,5,buy,30.0
2012-01-27,Goldman Sachs,6 month,5,buy/attractive,33.0
2012-01-27,J.P. Morgan,9 month,5,overweight,34.0
2012-01-27,Baird,12 month,5,outperform,32.0
2012-01-27,Barclays,Not Provided,5,overwt/neutral,38.0
2012-01-26,Morgan Stanley,12 month,5,Overwt/Attractive,28.0
2012-01-18,Lazard Capital Markets,12 month,5,buy,30.0
2011-11-17,R.W. Pressprich & Co,Not Provided,5,buy,28.02
2011-11-16,IPOfinancial.com,Not Provided,5,buy,-0.0
2012-03-27,Morgan Stanley,12 month,5,Overwt/Attractive,36.0
2012-03-26,Baird,12 month,5,outperform,32.0
2012-03-26,Guggenheim Securities,12 month,5,buy,33.0
2012-03-14,Barclays,Not Provided,5,overwt/neutral,39.0
2012-03-12,IPOfinancial.com,Not Provided,5,buy,-0.0
2012-03-01,Credit Suisse,Not Provided,5,outperform,34.0
2012-02-23,Sterne Agee CRT,12 month,3,neutral,29.0
2012-01-27,Goldman Sachs,6 month,5,buy/attractive,33.0
2012-01-27,J.P. Morgan,9 month,5,overweight,34.0
2012-01-18,Lazard Capital Markets,12 month,5,buy,30.0
2011-11-17,R.W. Pressprich & Co,Not Provided,5,buy,28.02
2012-04-30,Morgan Stanley,Not Provided,-2147483648,restricted,-0.0
2012-04-30,Sterne Agee CRT,12 month,3,neutral,32.0
2012-04-25,Credit Suisse,Not Provided,5,outperform,39.0
2012-04-25,Baird,12 month,5,outperform,41.0
2012-04-25,CRT Capital Group,Not Provided,5,buy,40.0
2012-04-25,Barclays,Not Provided,5,overwt/neutral,39.0
2012-04-24,Goldman Sachs,6 month,5,buy/attractive,40.0
2012-04-18,Guggenheim Securities,12 month,5,buy,36.0
