Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-31,"Foresight Research Solutions, LLC",Not Provided,3,neutral,-0.0
2005-12-30,BMO Capital Markets,12 month,5,outperform,53.33
2005-12-27,"Burns, Gustus & Company",Not Provided,5,buy,-0.0
2005-12-12,Credit Suisse,12 month,5,outperform,53.33
2005-12-06,Barclays,Not Provided,3,equalwt/neutral,32.33
2005-11-28,Goldman Sachs,Not Provided,3,in-line/attractive,-0.0
2005-11-04,Oppenheimer & Co,Not Provided,5,buy,-0.0
2005-10-26,FBR Capital Markets,Not Provided,5,outperform,55.67
2005-10-14,Morgan Stanley,Not Provided,1,Underwt/Attractive,-0.0
2005-09-19,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-09-19,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-08-12,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
2004-11-16,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
2006-01-30,"Burns, Gustus & Company",Not Provided,5,strong buy,-0.0
2006-01-30,"Foresight Research Solutions, LLC",12 month,5,outperform,60.0
2006-01-26,Morgan Stanley,Not Provided,1,Underwt/Attractive,-0.0
2006-01-26,Credit Suisse,12 month,5,outperform,53.33
2006-01-26,UBS,12 month,5,buy 2,59.0
2006-01-26,Oppenheimer & Co,Not Provided,5,buy,-0.0
2006-01-26,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-01-25,BMO Capital Markets,12 month,5,outperform,55.0
2006-01-25,FBR Capital Markets,Not Provided,5,outperform,58.33
2006-01-03,Barclays,Not Provided,3,equalwt/neutral,32.67
2005-11-28,Goldman Sachs,Not Provided,3,in-line/attractive,-0.0
2005-09-19,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-08-12,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
2004-11-16,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
2006-01-30,"Burns, Gustus & Company",Not Provided,5,strong buy,-0.0
2006-01-30,"Foresight Research Solutions, LLC",12 month,5,outperform,60.0
2006-01-26,Morgan Stanley,Not Provided,1,Underwt/Attractive,-0.0
2006-01-26,Credit Suisse,12 month,5,outperform,53.33
2006-01-26,UBS,12 month,5,buy 2,59.0
2006-01-26,Oppenheimer & Co,Not Provided,5,buy,-0.0
2006-01-26,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-01-25,BMO Capital Markets,12 month,5,outperform,55.0
2006-01-25,FBR Capital Markets,Not Provided,5,outperform,58.33
2006-01-03,Barclays,Not Provided,3,equalwt/neutral,32.67
2005-11-28,Goldman Sachs,Not Provided,3,in-line/attractive,-0.0
2005-09-19,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-08-12,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
2004-11-16,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
2006-03-23,UBS,12 month,5,buy 2,59.0
2006-03-16,Oppenheimer & Co,Not Provided,5,buy,18.0
2006-01-30,"Burns, Gustus & Company",Not Provided,5,strong buy,-0.0
2006-01-30,"Foresight Research Solutions, LLC",12 month,5,outperform,60.0
2006-01-26,Morgan Stanley,Not Provided,1,Underwt/Attractive,-0.0
2006-01-26,Credit Suisse,12 month,5,outperform,53.33
2006-01-26,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-01-25,BMO Capital Markets,12 month,5,outperform,55.0
2006-01-25,FBR Capital Markets,Not Provided,5,outperform,58.33
2006-01-03,Barclays,Not Provided,3,equalwt/neutral,32.67
2005-11-28,Goldman Sachs,Not Provided,3,in-line/attractive,-0.0
2005-09-19,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-08-12,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
2004-11-16,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
2006-05-01,"Burns, Gustus & Company",Not Provided,5,strong buy,-0.0
2006-05-01,Oppenheimer & Co,Not Provided,5,buy,-0.0
2006-04-27,FBR Capital Markets,Not Provided,5,outperform,58.33
2006-04-26,BMO Capital Markets,12 month,5,outperform,56.67
