Date,Firm Name,Period,Rating,Recommendation,Target Price
2016-11-01,Goldman Sachs,Not Provided,1,Sell/Neutral,15.0
2016-11-01,Macquarie,12 month,3,neutral,21.0
2016-11-01,"Morningstar, Inc",Not Provided,3,hold,-0.0
2016-10-21,Spin-Off Research,Not Provided,3,neutral,21.0
2016-10-11,Credit Suisse,Not Provided,5,outperform,29.24
2016-11-29,Goldman Sachs,6 month,1,Sell/Neutral,16.0
2016-11-25,Argus Research Corp,Not Provided,3,hold,-0.0
2016-11-17,"Morningstar, Inc",Not Provided,3,hold,-0.0
2016-11-07,Morgan Stanley,12 month,3,Equalwt/In-Line,19.0
2016-11-02,Macquarie,12 month,3,neutral,21.0
2016-11-02,Spin-Off Research,Not Provided,3,neutral,20.0
2016-10-11,Credit Suisse,Not Provided,5,outperform,29.24
2016-12-28,"Morningstar, Inc",Not Provided,3,hold,-0.0
2016-12-24,EVA Dimensions,Not Provided,1,underweight,-0.0
2016-12-23,Argus Research Corp,Not Provided,5,buy,25.0
2016-12-15,Morgan Stanley,12 month,3,Equalwt/In-Line,21.0
2016-12-15,Macquarie,12 month,3,neutral,21.0
2016-12-15,Seaport Global Securities,12 month,3,neutral,21.0
2016-12-12,Credit Suisse,Not Provided,5,outperform,27.0
2016-11-29,Goldman Sachs,6 month,1,Sell/Neutral,16.0
2016-11-02,Spin-Off Research,Not Provided,3,neutral,20.0
2017-02-01,Morgan Stanley,Not Provided,-2147483648,restricted,-0.0
2017-02-01,Goldman Sachs,6 month,1,Sell/Neutral,17.0
2017-02-01,Seaport Global Securities,12 month,3,neutral,25.0
2017-02-01,"Morningstar, Inc",Not Provided,3,hold,-0.0
2017-02-01,Rosenblatt Securities,12 month,5,buy,24.0
2017-01-31,Argus Research Corp,Not Provided,5,buy,25.0
2017-01-17,EVA Dimensions,Not Provided,1,underweight,-0.0
2017-01-10,Macquarie,12 month,3,neutral,20.0
2017-01-05,Spin-Off Research,Not Provided,3,neutral,21.0
2016-12-12,Credit Suisse,Not Provided,5,outperform,27.0
2017-02-28,Argus Research Corp,Not Provided,5,buy,32.0
2017-02-17,Macquarie,12 month,3,neutral,27.0
2017-02-15,"Morningstar, Inc",Not Provided,3,hold,-0.0
2017-02-09,Credit Suisse,Not Provided,5,outperform,33.0
2017-02-02,Spin-Off Research,Not Provided,5,buy,29.0
2017-02-01,Morgan Stanley,Not Provided,-2147483648,restricted,-0.0
2017-02-01,Goldman Sachs,6 month,1,Sell/Neutral,17.0
2017-02-01,Seaport Global Securities,12 month,3,neutral,25.0
2017-02-01,Rosenblatt Securities,12 month,5,buy,24.0
2017-01-17,EVA Dimensions,Not Provided,1,underweight,-0.0
2017-03-31,Longbow Research,Not Provided,3,neutral,-0.0
2017-03-30,Argus Research Corp,Not Provided,5,buy,32.0
2017-03-29,Cowen,12 month,3,market perform,25.0
2017-03-21,"Morningstar, Inc",Not Provided,3,hold,-0.0
2017-03-02,Goldman Sachs,6 month,1,Sell/Neutral,18.0
2017-02-17,Macquarie,12 month,3,neutral,27.0
2017-02-09,Credit Suisse,Not Provided,5,outperform,33.0
2017-02-02,Spin-Off Research,Not Provided,5,buy,29.0
2017-02-01,Morgan Stanley,Not Provided,-2147483648,restricted,-0.0
2017-02-01,Seaport Global Securities,12 month,3,neutral,25.0
2017-01-17,EVA Dimensions,Not Provided,1,underweight,-0.0
2017-04-26,J.P. Morgan,12 month,3,neutral,30.0
2017-04-26,Spin-Off Research,Not Provided,5,buy,31.0
2017-04-26,Cowen,12 month,3,market perform,25.0
2017-04-26,Seaport Global Securities,12 month,3,neutral,27.0
2017-04-25,Argus Research Corp,Not Provided,5,buy,32.0
2017-04-25,Credit Suisse,Not Provided,5,outperform,33.0
2017-04-25,EVA Dimensions,Not Provided,3,hold,-0.0
2017-04-17,"Morningstar, Inc",Not Provided,3,hold,-0.0
2017-04-07,Longbow Research,Not Provided,3,neutral,-0.0
2017-03-02,Goldman Sachs,6 month,1,Sell/Neutral,18.0
2017-02-01,Morgan Stanley,Not Provided,-2147483648,restricted,-0.0
2017-04-26,J.P. Morgan,12 month,3,neutral,30.0
2017-04-26,Spin-Off Research,Not Provided,5,buy,31.0
2017-04-26,Cowen,12 month,3,market perform,25.0
2017-04-26,Seaport Global Securities,12 month,3,neutral,27.0
2017-04-25,Argus Research Corp,Not Provided,5,buy,32.0
2017-04-25,Credit Suisse,Not Provided,5,outperform,33.0
2017-04-25,EVA Dimensions,Not Provided,3,hold,-0.0
2017-04-17,"Morningstar, Inc",Not Provided,3,hold,-0.0
2017-04-07,Longbow Research,Not Provided,3,neutral,-0.0
2017-03-02,Goldman Sachs,6 month,1,Sell/Neutral,18.0
2017-02-01,Morgan Stanley,Not Provided,-2147483648,restricted,-0.0
2017-04-26,J.P. Morgan,12 month,3,neutral,30.0
2017-04-26,Spin-Off Research,Not Provided,5,buy,31.0
2017-04-26,Cowen,12 month,3,market perform,25.0
2017-04-26,Seaport Global Securities,12 month,3,neutral,27.0
2017-04-25,Argus Research Corp,Not Provided,5,buy,32.0
2017-04-25,Credit Suisse,Not Provided,5,outperform,33.0
2017-04-25,EVA Dimensions,Not Provided,3,hold,-0.0
2017-04-17,"Morningstar, Inc",Not Provided,3,hold,-0.0
2017-04-07,Longbow Research,Not Provided,3,neutral,-0.0
2017-03-02,Goldman Sachs,6 month,1,Sell/Neutral,18.0
2017-02-01,Morgan Stanley,Not Provided,-2147483648,restricted,-0.0
2017-04-26,J.P. Morgan,12 month,3,neutral,30.0
2017-04-26,Spin-Off Research,Not Provided,5,buy,31.0
2017-04-26,Cowen,12 month,3,market perform,25.0
2017-04-26,Seaport Global Securities,12 month,3,neutral,27.0
2017-04-25,Argus Research Corp,Not Provided,5,buy,32.0
2017-04-25,Credit Suisse,Not Provided,5,outperform,33.0
2017-04-25,EVA Dimensions,Not Provided,3,hold,-0.0
2017-04-17,"Morningstar, Inc",Not Provided,3,hold,-0.0
2017-04-07,Longbow Research,Not Provided,3,neutral,-0.0
2017-03-02,Goldman Sachs,6 month,1,Sell/Neutral,18.0
2017-02-01,Morgan Stanley,Not Provided,-2147483648,restricted,-0.0
2017-04-26,J.P. Morgan,12 month,3,neutral,30.0
2017-04-26,Spin-Off Research,Not Provided,5,buy,31.0
2017-04-26,Cowen,12 month,3,market perform,25.0
2017-04-26,Seaport Global Securities,12 month,3,neutral,27.0
2017-04-25,Argus Research Corp,Not Provided,5,buy,32.0
2017-04-25,Credit Suisse,Not Provided,5,outperform,33.0
2017-04-25,EVA Dimensions,Not Provided,3,hold,-0.0
2017-04-17,"Morningstar, Inc",Not Provided,3,hold,-0.0
2017-04-07,Longbow Research,Not Provided,3,neutral,-0.0
2017-03-02,Goldman Sachs,6 month,1,Sell/Neutral,18.0
2017-02-01,Morgan Stanley,Not Provided,-2147483648,restricted,-0.0
2017-04-26,J.P. Morgan,12 month,3,neutral,30.0
2017-04-26,Spin-Off Research,Not Provided,5,buy,31.0
2017-04-26,Cowen,12 month,3,market perform,25.0
2017-04-26,Seaport Global Securities,12 month,3,neutral,27.0
2017-04-25,Argus Research Corp,Not Provided,5,buy,32.0
2017-04-25,Credit Suisse,Not Provided,5,outperform,33.0
2017-04-25,EVA Dimensions,Not Provided,3,hold,-0.0
2017-04-17,"Morningstar, Inc",Not Provided,3,hold,-0.0
2017-04-07,Longbow Research,Not Provided,3,neutral,-0.0
2017-03-02,Goldman Sachs,6 month,1,Sell/Neutral,18.0
2017-02-01,Morgan Stanley,Not Provided,-2147483648,restricted,-0.0
2017-04-26,J.P. Morgan,12 month,3,neutral,30.0
2017-04-26,Spin-Off Research,Not Provided,5,buy,31.0
2017-04-26,Cowen,12 month,3,market perform,25.0
2017-04-26,Seaport Global Securities,12 month,3,neutral,27.0
2017-04-25,Argus Research Corp,Not Provided,5,buy,32.0
2017-04-25,Credit Suisse,Not Provided,5,outperform,33.0
2017-04-25,EVA Dimensions,Not Provided,3,hold,-0.0
2017-04-17,"Morningstar, Inc",Not Provided,3,hold,-0.0
2017-04-07,Longbow Research,Not Provided,3,neutral,-0.0
2017-03-02,Goldman Sachs,6 month,1,Sell/Neutral,18.0
2017-02-01,Morgan Stanley,Not Provided,-2147483648,restricted,-0.0
2017-04-26,J.P. Morgan,12 month,3,neutral,30.0
2017-04-26,Spin-Off Research,Not Provided,5,buy,31.0
2017-04-26,Cowen,12 month,3,market perform,25.0
2017-04-26,Seaport Global Securities,12 month,3,neutral,27.0
2017-04-25,Argus Research Corp,Not Provided,5,buy,32.0
2017-04-25,Credit Suisse,Not Provided,5,outperform,33.0
2017-04-25,EVA Dimensions,Not Provided,3,hold,-0.0
2017-04-17,"Morningstar, Inc",Not Provided,3,hold,-0.0
2017-04-07,Longbow Research,Not Provided,3,neutral,-0.0
2017-03-02,Goldman Sachs,6 month,1,Sell/Neutral,18.0
2017-02-01,Morgan Stanley,Not Provided,-2147483648,restricted,-0.0
2017-03-31,Longbow Research,Not Provided,3,neutral,-0.0
2017-03-30,Argus Research Corp,Not Provided,5,buy,32.0
2017-03-29,Cowen,12 month,3,market perform,25.0
2017-03-21,"Morningstar, Inc",Not Provided,3,hold,-0.0
2017-03-02,Goldman Sachs,6 month,1,Sell/Neutral,18.0
2017-02-17,Macquarie,12 month,3,neutral,27.0
2017-02-09,Credit Suisse,Not Provided,5,outperform,33.0
2017-02-02,Spin-Off Research,Not Provided,5,buy,29.0
2017-02-01,Morgan Stanley,Not Provided,-2147483648,restricted,-0.0
2017-02-01,Seaport Global Securities,12 month,3,neutral,25.0
2017-01-17,EVA Dimensions,Not Provided,1,underweight,-0.0
2017-05-01,Argus Research Corp,Not Provided,5,buy,32.0
2017-05-01,J.P. Morgan,Not Provided,3,neutral,30.0
2017-05-01,Cowen,12 month,3,market perform,25.0
2017-04-27,"Morningstar, Inc",Not Provided,3,hold,-0.0
2017-04-26,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
