Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-08,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
2005-12-05,EVA Dimensions,Not Provided,1,strong sell,-0.0
2005-10-21,CRT Capital Group,Not Provided,1,sell,-0.0
2005-04-26,Bear Stearns & Co,Not Provided,1,underperform,-0.0
2004-09-07,Goldman Sachs,Not Provided,1,underperform,-0.0
2002-11-11,CIBC World Markets,Not Provided,1,sector underperform,-0.0
2005-12-05,EVA Dimensions,Not Provided,1,strong sell,-0.0
2005-10-21,CRT Capital Group,Not Provided,1,sell,-0.0
2005-04-26,Bear Stearns & Co,Not Provided,1,underperform,-0.0
2004-09-07,Goldman Sachs,Not Provided,1,underperform,-0.0
2002-11-11,CIBC World Markets,Not Provided,1,sector underperform,-0.0
2006-02-22,Thomas Weisel Partners,Not Provided,1,underperform,-0.0
2006-02-08,CIBC World Markets,Not Provided,1,sector underperform,-0.0
2006-02-08,CRT Capital Group,Not Provided,1,sell,-0.0
2005-12-05,EVA Dimensions,Not Provided,1,strong sell,-0.0
2005-04-26,Bear Stearns & Co,Not Provided,1,underperform,-0.0
2004-09-07,Goldman Sachs,Not Provided,1,underperform,-0.0
2006-03-29,Needham & Co,Not Provided,3,hold,-0.0
2006-03-29,Thomas Weisel Partners,Not Provided,1,underperform,-0.0
2006-03-28,Bear Stearns & Co,Not Provided,5,outperform,93.75
2006-03-15,EVA Dimensions,Not Provided,1,strong sell,-0.0
2006-02-08,CIBC World Markets,Not Provided,1,sector underperform,-0.0
2006-02-08,CRT Capital Group,Not Provided,1,sell,-0.0
2004-09-07,Goldman Sachs,Not Provided,1,underperform,-0.0
2006-05-01,CIBC World Markets,Not Provided,3,sector perform,-0.0
2006-04-26,Needham & Co,Not Provided,3,hold,-0.0
2006-04-26,Thomas Weisel Partners,Not Provided,1,underperform,-0.0
2006-04-26,CRT Capital Group,Not Provided,1,sell,-0.0
2006-04-26,Merriman Capital,Not Provided,5,buy,-0.0
2006-03-28,Bear Stearns & Co,Not Provided,5,outperform,93.75
2006-03-15,EVA Dimensions,Not Provided,1,strong sell,-0.0
2004-09-07,Goldman Sachs,Not Provided,1,underperform,-0.0
2006-05-25,EVA Dimensions,Not Provided,1,strong sell,-0.0
2006-05-02,Bear Stearns & Co,Not Provided,5,outperform,101.25
2006-05-02,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
2006-05-01,CIBC World Markets,Not Provided,3,sector perform,-0.0
2006-04-26,Needham & Co,Not Provided,3,hold,-0.0
2006-04-26,CRT Capital Group,Not Provided,1,sell,-0.0
2006-04-26,Merriman Capital,Not Provided,5,buy,-0.0
2004-09-07,Goldman Sachs,Not Provided,1,underperform,-0.0
2006-06-30,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-06-29,Morgan Stanley,Not Provided,3,Equalwt/Cautious,-0.0
2006-06-26,Goldman Sachs,Not Provided,1,underperf/neutral,60.0
2006-06-26,Needham & Co,Not Provided,3,hold,-0.0
2006-06-23,Bear Stearns & Co,Not Provided,5,outperform,-0.0
2006-06-08,Merriman Capital,Not Provided,5,buy,-0.0
2006-05-25,EVA Dimensions,Not Provided,1,strong sell,-0.0
2006-05-02,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
2006-05-01,CIBC World Markets,Not Provided,3,sector perform,-0.0
2006-04-26,CRT Capital Group,Not Provided,1,sell,-0.0
2006-07-26,Morgan Stanley,Not Provided,3,Equalwt/Cautious,-0.0
2006-07-26,Needham & Co,12 month,5,buy,90.0
2006-07-26,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
2006-07-26,CRT Capital Group,Not Provided,1,sell,-0.0
2006-07-26,Merriman Capital,Not Provided,5,buy,-0.0
2006-07-25,Goldman Sachs,Not Provided,3,neutral/neutral,60.0
2006-07-21,Buckingham Research Group,Not Provided,5,strong buy,105.0
2006-06-30,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-06-23,Bear Stearns & Co,Not Provided,5,outperform,-0.0
2006-05-25,EVA Dimensions,Not Provided,1,strong sell,-0.0
2006-05-01,CIBC World Markets,Not Provided,3,sector perform,-0.0
2006-08-25,EVA Dimensions,Not Provided,1,strong sell,-0.0
2006-08-23,Needham & Co,12 month,5,buy,90.0
2006-07-26,Morgan Stanley,Not Provided,3,Equalwt/Cautious,-0.0
2006-07-26,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
2006-07-26,CRT Capital Group,Not Provided,1,sell,-0.0
2006-07-26,Merriman Capital,Not Provided,5,buy,-0.0
2006-07-25,Goldman Sachs,Not Provided,3,neutral/neutral,60.0
2006-07-21,Buckingham Research Group,Not Provided,5,strong buy,105.0
2006-06-30,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-06-23,Bear Stearns & Co,Not Provided,5,outperform,-0.0
2006-05-01,CIBC World Markets,Not Provided,3,sector perform,-0.0
2006-09-14,Jefferies,Not Provided,5,buy,90.0
2006-09-13,Needham & Co,12 month,5,buy,90.0
2006-08-25,EVA Dimensions,Not Provided,1,strong sell,-0.0
2006-07-26,Morgan Stanley,Not Provided,3,Equalwt/Cautious,-0.0
2006-07-26,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
2006-07-26,CRT Capital Group,Not Provided,1,sell,-0.0
2006-07-26,Merriman Capital,Not Provided,5,buy,-0.0
2006-07-25,Goldman Sachs,Not Provided,3,neutral/neutral,60.0
2006-07-21,Buckingham Research Group,Not Provided,5,strong buy,105.0
2006-06-30,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-06-23,Bear Stearns & Co,Not Provided,5,outperform,-0.0
2006-05-01,CIBC World Markets,Not Provided,3,sector perform,-0.0
2006-10-26,CRT Capital Group,Not Provided,1,sell,-0.0
2006-10-25,J.P. Morgan,Not Provided,5,overweight,90.0
2006-10-25,Jefferies,Not Provided,5,buy,105.0
2006-10-25,Needham & Co,12 month,5,buy,120.0
2006-10-25,Merriman Capital,Not Provided,5,buy,-0.0
2006-10-24,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
2006-10-17,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
2006-08-25,EVA Dimensions,Not Provided,1,strong sell,-0.0
2006-07-26,Morgan Stanley,Not Provided,3,Equalwt/Cautious,-0.0
2006-07-21,Buckingham Research Group,Not Provided,5,strong buy,105.0
2006-06-23,Bear Stearns & Co,Not Provided,5,outperform,-0.0
2006-05-01,CIBC World Markets,Not Provided,3,sector perform,-0.0
2006-11-24,EVA Dimensions,Not Provided,1,strong sell,-0.0
2006-11-16,Thomas Weisel Partners,Not Provided,3,market weight,-0.0
2006-11-13,Janco Partners Inc,Not Provided,3,market perform,75.0
2006-11-09,Needham & Co,12 month,5,buy,120.0
2006-10-26,CRT Capital Group,Not Provided,1,sell,-0.0
2006-10-25,J.P. Morgan,Not Provided,5,overweight,90.0
2006-10-25,Jefferies,Not Provided,5,buy,105.0
2006-10-25,Merriman Capital,Not Provided,5,buy,-0.0
2006-10-17,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
2006-07-26,Morgan Stanley,Not Provided,3,Equalwt/Cautious,-0.0
2006-07-21,Buckingham Research Group,Not Provided,5,strong buy,105.0
2006-06-23,Bear Stearns & Co,Not Provided,5,outperform,-0.0
2006-05-01,CIBC World Markets,Not Provided,3,sector perform,-0.0
2006-12-26,Merriman Capital,Not Provided,5,buy,-0.0
2006-11-24,EVA Dimensions,Not Provided,1,strong sell,-0.0
2006-11-16,Thomas Weisel Partners,Not Provided,3,market weight,-0.0
2006-11-13,Janco Partners Inc,Not Provided,3,market perform,75.0
2006-11-09,Needham & Co,12 month,5,buy,120.0
2006-10-26,CRT Capital Group,Not Provided,1,sell,-0.0
2006-10-25,J.P. Morgan,Not Provided,5,overweight,90.0
2006-10-25,Jefferies,Not Provided,5,buy,105.0
2006-10-17,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
2006-07-26,Morgan Stanley,Not Provided,3,Equalwt/Cautious,-0.0
2006-07-21,Buckingham Research Group,Not Provided,5,strong buy,105.0
2006-06-23,Bear Stearns & Co,Not Provided,5,outperform,-0.0
2006-05-01,CIBC World Markets,Not Provided,3,sector perform,-0.0
2007-01-31,Thomas Weisel Partners,Not Provided,3,market weight,-0.0
2007-01-30,Jefferies,Not Provided,5,buy,127.5
2007-01-26,Goldman Sachs,Not Provided,3,neutral/neutral,75.0
2007-01-24,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
2007-01-24,Cowen,Not Provided,5,outperform,-0.0
2007-01-19,UBS,Not Provided,3,neutral 2,105.0
2007-01-16,Janco Partners Inc,Not Provided,1,sell,75.0
2007-01-12,Bear Stearns & Co,Not Provided,5,outperform,116.25
2007-01-12,Credit Suisse,12 month,5,outperform,112.5
2007-01-08,J.P. Morgan,Not Provided,5,overweight,120.0
2006-12-26,Merriman Capital,Not Provided,5,buy,-0.0
2006-11-24,EVA Dimensions,Not Provided,1,strong sell,-0.0
2006-11-09,Needham & Co,12 month,5,buy,120.0
2006-10-26,CRT Capital Group,Not Provided,1,sell,-0.0
2006-07-21,Buckingham Research Group,Not Provided,5,strong buy,105.0
2006-05-01,CIBC World Markets,Not Provided,3,sector perform,-0.0
2007-02-12,Janco Partners Inc,Not Provided,3,market perform,75.0
2007-02-09,Credit Suisse,12 month,5,outperform,120.0
2007-02-09,J.P. Morgan,Not Provided,5,overweight,120.0
2007-02-09,Thomas Weisel Partners,Not Provided,3,market weight,-0.0
2007-02-09,Merriman Capital,Not Provided,5,buy,-0.0
2007-02-08,Goldman Sachs,Not Provided,3,neutral/neutral,82.5
2007-02-08,Needham & Co,12 month,5,buy,120.0
2007-02-08,Cowen,Not Provided,5,outperform,-0.0
2007-02-07,Bear Stearns & Co,Not Provided,5,outperform,127.5
2007-01-30,Jefferies,Not Provided,5,buy,127.5
2007-01-24,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
2007-01-19,UBS,Not Provided,3,neutral 2,105.0
2006-11-24,EVA Dimensions,Not Provided,1,strong sell,-0.0
2006-10-26,CRT Capital Group,Not Provided,1,sell,-0.0
2006-07-21,Buckingham Research Group,Not Provided,5,strong buy,105.0
2006-05-01,CIBC World Markets,Not Provided,3,sector perform,-0.0
2007-03-30,EVA Dimensions,Not Provided,1,sell,-0.0
2007-03-15,Credit Suisse,12 month,5,outperform,120.0
2007-03-15,J.P. Morgan,Not Provided,5,overweight,120.0
2007-03-15,Needham & Co,12 month,5,buy,120.0
2007-03-15,CIBC World Markets,Not Provided,3,sector perform,-0.0
2007-03-15,Cowen,Not Provided,5,outperform,-0.0
2007-03-15,Merriman Capital,Not Provided,5,buy,-0.0
2007-03-14,Thomas Weisel Partners,Not Provided,3,market weight,-0.0
2007-03-09,UBS,Not Provided,3,neutral 2,105.0
