Date,Firm Name,Period,Rating,Recommendation,Target Price
2010-06-01,Knight,Not Provided,-2147483648,not rated,23.0
2010-06-01,Alembic Global Advisors,12 month,5,overweight,25.0
2010-05-12,Imperial Capital LLC,Not Provided,5,outperform,-0.0
2010-06-01,Knight,Not Provided,-2147483648,not rated,23.0
2010-06-01,Alembic Global Advisors,12 month,5,overweight,25.0
2010-05-12,Imperial Capital LLC,Not Provided,5,outperform,-0.0
2010-07-19,Alembic Global Advisors,12 month,5,overweight,25.0
2010-06-01,Knight,Not Provided,-2147483648,not rated,23.0
2010-05-12,Imperial Capital LLC,Not Provided,5,outperform,-0.0
2010-09-01,Jefferies,12 month,5,buy,24.0
2010-08-25,Alembic Global Advisors,12 month,5,overweight,27.0
2010-08-23,Imperial Capital LLC,Not Provided,5,outperform,-0.0
2010-08-18,Knight,Not Provided,-2147483648,not rated,28.0
2010-09-30,Jefferies,12 month,5,buy,29.0
2010-09-27,J.P. Morgan,15 month,5,overweight,32.0
2010-09-23,BWS Financial,12 month,5,buy,35.0
2010-09-17,BB&T Capital Markets,12 month,5,buy,27.0
2010-08-25,Alembic Global Advisors,12 month,5,overweight,27.0
2010-08-23,Imperial Capital LLC,Not Provided,5,outperform,-0.0
2010-08-18,Knight,Not Provided,-2147483648,not rated,28.0
2010-11-01,Morgan Stanley,12 month,5,Overwt/In-Line,39.0
2010-11-01,Goldman Sachs,12 month,5,Buy/Neutral,36.0
2010-11-01,J.P. Morgan,12 month,5,overweight,32.0
2010-11-01,Jefferies,12 month,5,buy,32.0
2010-11-01,BB&T Capital Markets,12 month,5,buy,30.0
2010-11-01,BWS Financial,12 month,5,buy,35.0
2010-10-29,Alembic Global Advisors,12 month,5,overweight,35.0
2010-10-26,Susquehanna Financial,12 month,4,Positive,35.0
2010-08-23,Imperial Capital LLC,Not Provided,5,outperform,-0.0
2010-08-18,Knight,Not Provided,-2147483648,not rated,28.0
2010-12-01,Morgan Stanley,12 month,5,Overwt/In-Line,39.0
2010-11-29,Cowen,12 month,5,buy,38.0
2010-11-29,Alembic Global Advisors,12 month,5,overweight,35.0
2010-11-18,Jefferies,12 month,5,buy,33.0
2010-11-17,Goldman Sachs,12 month,5,Buy/Neutral,37.0
2010-11-05,Susquehanna Financial,12 month,4,Positive,37.0
2010-11-01,J.P. Morgan,12 month,5,overweight,32.0
2010-11-01,BB&T Capital Markets,12 month,5,buy,30.0
2010-11-01,BWS Financial,12 month,5,buy,35.0
2010-08-23,Imperial Capital LLC,Not Provided,5,outperform,-0.0
2010-08-18,Knight,Not Provided,-2147483648,not rated,28.0
2010-12-23,Jefferies,12 month,5,buy,38.0
2010-12-13,Knight,Not Provided,-2147483648,not rated,28.0
2010-12-13,Susquehanna Financial,12 month,4,Positive,37.0
2010-12-09,BB&T Capital Markets,12 month,5,buy,36.0
2010-12-06,Alembic Global Advisors,12 month,5,overweight,35.0
2010-12-02,Goldman Sachs,12 month,5,Buy/Neutral,39.0
2010-12-01,Morgan Stanley,12 month,5,Overwt/In-Line,39.0
2010-11-29,Cowen,12 month,5,buy,38.0
2010-11-01,J.P. Morgan,12 month,5,overweight,32.0
2010-11-01,BWS Financial,12 month,5,buy,35.0
2010-08-23,Imperial Capital LLC,Not Provided,5,outperform,-0.0
2011-01-28,Macquarie,12 month,5,outperform,42.0
2011-01-25,UBS,12 month,5,buy,42.0
2011-01-21,J.P. Morgan,12 month,5,overweight,40.0
2011-01-20,Jefferies,12 month,5,buy,40.0
2011-01-19,Susquehanna Financial,12 month,4,Positive,37.0
2011-01-11,Cowen,12 month,5,buy,38.0
2011-01-10,Morgan Stanley,12 month,5,Overwt/Attractive,42.0
2011-01-10,BWS Financial,12 month,5,buy,40.0
2011-01-09,Goldman Sachs,12 month,5,buy/attractive,44.0
2011-01-03,Imperial Capital LLC,Not Provided,5,outperform,41.5
2011-01-03,Alembic Global Advisors,12 month,5,overweight,40.0
2010-12-13,Knight,Not Provided,-2147483648,not rated,28.0
2010-12-09,BB&T Capital Markets,12 month,5,buy,36.0
2011-02-28,Alembic Global Advisors,12 month,5,overweight,40.0
2011-02-23,Morgan Stanley,12 month,5,Overwt/Attractive,45.0
2011-02-22,Goldman Sachs,12 month,5,buy/attractive,47.0
2011-02-22,J.P. Morgan,9 month,5,overweight,40.0
2011-02-22,Jefferies,12 month,5,buy,44.0
2011-02-22,Imperial Capital LLC,12 month,5,outperform,46.5
2011-02-22,BB&T Capital Markets,12 month,5,buy,42.0
2011-02-22,Susquehanna Financial,12 month,4,Positive,46.0
2011-02-22,BWS Financial,12 month,5,buy,40.0
2011-02-19,Macquarie,12 month,5,outperform,42.0
2011-01-25,UBS,12 month,5,buy,42.0
2011-01-11,Cowen,12 month,5,buy,38.0
2010-12-13,Knight,Not Provided,-2147483648,not rated,28.0
