Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-16,Bernstein,Not Provided,5,outperform,90.0
2005-12-12,Credit Suisse,12 month,5,outperform,76.0
2005-12-08,Barclays,Not Provided,3,equalwt/positive,70.0
2005-12-07,"Sandler O'Neill & Partners, LP",12 month,3,hold,72.0
2005-12-05,FBR Capital Markets,Not Provided,3,market perform,73.0
2005-12-01,Stifel,Not Provided,3,hold,-0.0
2005-11-25,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0
2005-11-25,A.G. Edwards & Sons Inc,12 month,5,buy,71.0
2005-11-25,"Keefe, Bruyette & Woods",Not Provided,3,market perform,63.0
2005-11-15,EVA Dimensions,Not Provided,1,strong sell,-0.0
2005-11-01,Bear Stearns & Co,Not Provided,1,underperform,-0.0
2005-11-01,Wells Fargo Securities,Not Provided,3,market perform,-0.0
2005-11-01,Dowling & Partners,Not Provided,3,neutral,-0.0
2005-11-01,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.0
2005-07-08,Goldman Sachs,Not Provided,3,in-line,-0.0
2005-06-16,Argus Research Corp,Not Provided,3,hold,-0.0
2005-04-07,William Blair & Co,Not Provided,5,outperform,-0.0
2005-02-10,Cochran Caronia Waller,Not Provided,3,market perform,-0.0
2006-01-23,"Keefe, Bruyette & Woods",Not Provided,3,market perform,63.0
2006-01-23,"Sandler O'Neill & Partners, LP",12 month,3,hold,75.0
2006-01-19,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-01-12,HSBC,24 month,5,overweight,83.0
2006-01-11,A.G. Edwards & Sons Inc,12 month,5,buy,74.0
2006-01-09,Bernstein,Not Provided,5,outperform,90.0
2005-12-12,Credit Suisse,12 month,5,outperform,76.0
2005-12-08,Barclays,Not Provided,3,equalwt/positive,70.0
2005-12-05,FBR Capital Markets,Not Provided,3,market perform,73.0
2005-12-01,Stifel,Not Provided,3,hold,-0.0
2005-11-25,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0
2005-11-15,EVA Dimensions,Not Provided,1,strong sell,-0.0
2005-11-01,Bear Stearns & Co,Not Provided,1,underperform,-0.0
2005-11-01,Wells Fargo Securities,Not Provided,3,market perform,-0.0
2005-11-01,Dowling & Partners,Not Provided,3,neutral,-0.0
2005-11-01,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.0
2005-07-08,Goldman Sachs,Not Provided,3,in-line,-0.0
2005-06-16,Argus Research Corp,Not Provided,3,hold,-0.0
2005-04-07,William Blair & Co,Not Provided,5,outperform,-0.0
2005-02-10,Cochran Caronia Waller,Not Provided,3,market perform,-0.0
2006-03-01,EVA Dimensions,Not Provided,1,strong sell,-0.0
2006-02-24,HSBC,24 month,5,overweight,81.0
2006-02-10,Stifel,Not Provided,3,hold,-0.0
2006-02-09,Credit Suisse,12 month,5,outperform,74.0
2006-02-09,FBR Capital Markets,Not Provided,3,market perform,73.0
2006-02-09,Cochran Caronia Waller,Not Provided,3,market perform,-0.0
2006-02-09,Wells Fargo Securities,Not Provided,5,outperform,-0.0
2006-02-08,"Keefe, Bruyette & Woods",Not Provided,3,market perform,63.0
2006-02-08,"Sandler O'Neill & Partners, LP",12 month,3,hold,73.0
2006-02-06,Bernstein,Not Provided,5,outperform,90.0
2006-01-19,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-01-11,A.G. Edwards & Sons Inc,12 month,5,buy,74.0
2005-12-08,Barclays,Not Provided,3,equalwt/positive,70.0
2005-11-25,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0
2005-11-01,Bear Stearns & Co,Not Provided,1,underperform,-0.0
2005-11-01,Dowling & Partners,Not Provided,3,neutral,-0.0
2005-11-01,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.0
2005-07-08,Goldman Sachs,Not Provided,3,in-line,-0.0
2005-06-16,Argus Research Corp,Not Provided,3,hold,-0.0
2005-04-07,William Blair & Co,Not Provided,5,outperform,-0.0
2006-03-31,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.0
2006-03-07,HSBC,Not Provided,5,overweight,81.0
