Date,Firm Name,Period,Rating,Recommendation,Target Price
2015-01-29,BMO Capital Markets,Not Provided,5,outperform,78.0
2015-01-29,Brean Capital LLC,12 month,5,buy,85.0
2015-01-29,D.A. Davidson & Co,Not Provided,3,neutral,70.0
2015-01-29,Needham & Co,Not Provided,3,hold,-0.0
2015-01-29,Stephens Inc,12 month,5,overweight,85.0
2015-01-29,Canaccord Genuity,12 month,5,buy,81.0
2015-01-29,Oppenheimer & Co,Not Provided,3,market perform,-0.0
2015-01-29,Craig-Hallum Capital Group LLC,12 month,5,buy,84.0
2015-01-29,MKM Partners,12 month,5,buy,87.0
2015-01-29,Northland Securities Inc,12 month,5,outperform,82.5
2015-01-29,Barclays,Not Provided,3,equalweight,65.0
2015-01-28,Pacific Crest Securities,12 month,5,outperform,80.0
2015-01-28,Raymond James,12 month,5,strong buy,86.0
2015-01-28,Sterne Agee CRT,12 month,5,buy,78.0
2015-01-28,Ascendiant Capital Markets,12 month,5,buy,86.0
2015-01-06,EVA Dimensions,Not Provided,1,underweight,-0.0
2015-02-27,Brean Capital LLC,12 month,5,buy,85.0
2015-02-24,MKM Partners,12 month,5,buy,87.0
2015-02-23,Pacific Crest Securities,Not Provided,5,outperform,80.0
2015-02-06,EVA Dimensions,Not Provided,3,hold,-0.0
2015-01-29,BMO Capital Markets,Not Provided,5,outperform,78.0
2015-01-29,D.A. Davidson & Co,Not Provided,3,neutral,70.0
2015-01-29,Needham & Co,Not Provided,3,hold,-0.0
2015-01-29,Stephens Inc,12 month,5,overweight,85.0
2015-01-29,Canaccord Genuity,12 month,5,buy,81.0
2015-01-29,Oppenheimer & Co,Not Provided,3,market perform,-0.0
2015-01-29,Craig-Hallum Capital Group LLC,12 month,5,buy,84.0
2015-01-29,Northland Securities Inc,12 month,5,outperform,82.5
2015-01-29,Barclays,Not Provided,3,equalweight,65.0
2015-01-28,Raymond James,12 month,5,strong buy,86.0
2015-01-28,Sterne Agee CRT,12 month,5,buy,78.0
2015-01-28,Ascendiant Capital Markets,12 month,5,buy,86.0
2015-03-30,Raymond James,Not Provided,5,strong buy,94.0
2015-03-25,BMO Capital Markets,Not Provided,5,outperform,95.0
2015-03-23,Stephens Inc,12 month,5,overweight,95.0
2015-03-19,Brean Capital LLC,12 month,5,buy,85.0
2015-03-16,D.A. Davidson & Co,Not Provided,5,buy,100.0
2015-03-10,EVA Dimensions,Not Provided,1,underweight,-0.0
2015-03-09,Pacific Crest Securities,Not Provided,5,outperform,80.0
2015-03-09,Canaccord Genuity,12 month,5,buy,81.0
2015-03-03,Needham & Co,Not Provided,3,hold,-0.0
2015-03-03,Oppenheimer & Co,Not Provided,3,market perform,-0.0
2015-03-02,MKM Partners,12 month,5,buy,87.0
2015-01-29,Craig-Hallum Capital Group LLC,12 month,5,buy,84.0
2015-01-29,Northland Securities Inc,12 month,5,outperform,82.5
2015-01-29,Barclays,Not Provided,3,equalweight,65.0
2015-01-28,Ascendiant Capital Markets,12 month,5,buy,86.0
2015-04-29,EVA Dimensions,Not Provided,3,hold,-0.0
2015-04-27,BMO Capital Markets,Not Provided,5,outperform,95.0
2015-04-22,MKM Partners,12 month,5,buy,95.0
2015-04-15,Raymond James,12 month,5,strong buy,94.0
2015-04-15,Barclays,Not Provided,3,equalweight,65.0
2015-04-14,Brean Capital LLC,12 month,5,buy,95.0
2015-04-09,Canaccord Genuity,Not Provided,5,buy,85.0
2015-04-06,Pacific Crest Securities,Not Provided,5,outperform,80.0
2015-03-23,Stephens Inc,12 month,5,overweight,95.0
2015-03-16,D.A. Davidson & Co,Not Provided,5,buy,100.0
2015-03-03,Needham & Co,Not Provided,3,hold,-0.0
2015-03-03,Oppenheimer & Co,Not Provided,3,market perform,-0.0
2015-01-29,Craig-Hallum Capital Group LLC,12 month,5,buy,84.0
2015-01-29,Northland Securities Inc,12 month,5,outperform,82.5
2015-01-28,Ascendiant Capital Markets,12 month,5,buy,86.0
2015-05-29,BMO Capital Markets,Not Provided,5,outperform,97.0
2015-05-22,Goldman Sachs,12 month,5,Buy/Cautious,98.0
2015-05-20,Brean Capital LLC,12 month,5,buy,95.0
2015-05-19,Canaccord Genuity,Not Provided,5,buy,89.0
2015-05-12,Barclays,Not Provided,3,equalweight,80.0
2015-05-08,Northland Securities Inc,12 month,5,outperform,88.5
2015-05-08,EVA Dimensions,Not Provided,5,buy,-0.0
2015-05-07,D.A. Davidson & Co,Not Provided,5,buy,100.0
2015-05-07,Needham & Co,12 month,5,buy,88.0
2015-05-07,Stephens Inc,12 month,5,overweight,95.0
2015-05-07,Craig-Hallum Capital Group LLC,12 month,5,buy,90.0
2015-05-07,MKM Partners,12 month,5,buy,95.0
2015-05-06,Pacific Crest Securities,Not Provided,5,overweight,85.0
2015-05-06,Raymond James,12 month,5,strong buy,94.0
2015-05-06,Oppenheimer & Co,Not Provided,3,market perform,-0.0
2015-05-06,Ascendiant Capital Markets,12 month,5,buy,90.0
2015-06-29,Pacific Crest Securities,Not Provided,5,overweight,85.0
2015-06-24,Brean Capital LLC,12 month,5,buy,95.0
2015-06-17,Canaccord Genuity,Not Provided,5,buy,89.0
2015-06-09,EVA Dimensions,Not Provided,1,underweight,-0.0
2015-06-05,Stephens Inc,12 month,5,overweight,95.0
2015-06-04,Ascendiant Capital Markets,Not Provided,5,buy,90.0
2015-05-29,BMO Capital Markets,Not Provided,5,outperform,97.0
2015-05-22,Goldman Sachs,12 month,5,Buy/Cautious,98.0
2015-05-12,Barclays,Not Provided,3,equalweight,80.0
2015-05-08,Northland Securities Inc,12 month,5,outperform,88.5
2015-05-07,D.A. Davidson & Co,Not Provided,5,buy,100.0
2015-05-07,Needham & Co,12 month,5,buy,88.0
2015-05-07,Craig-Hallum Capital Group LLC,12 month,5,buy,90.0
2015-05-07,MKM Partners,12 month,5,buy,95.0
2015-05-06,Raymond James,12 month,5,strong buy,94.0
2015-05-06,Oppenheimer & Co,Not Provided,3,market perform,-0.0
2015-07-30,BMO Capital Markets,Not Provided,5,outperform,80.0
2015-07-30,Goldman Sachs,12 month,5,Buy/Cautious,84.0
2015-07-30,Brean Capital LLC,12 month,5,buy,80.0
2015-07-30,D.A. Davidson & Co,Not Provided,5,buy,90.0
2015-07-30,Needham & Co,12 month,5,buy,82.0
2015-07-30,Stephens Inc,12 month,5,overweight,95.0
2015-07-30,Raymond James,12 month,5,strong buy,84.0
2015-07-30,Oppenheimer & Co,Not Provided,3,market perform,-0.0
2015-07-30,Craig-Hallum Capital Group LLC,12 month,5,buy,80.0
2015-07-30,MKM Partners,12 month,5,buy,77.0
2015-07-30,Northland Securities Inc,12 month,5,outperform,75.0
2015-07-30,Barclays,Not Provided,3,equalweight,65.0
2015-07-30,EVA Dimensions,Not Provided,1,sell,-0.0
2015-07-29,Pacific Crest Securities,12 month,5,overweight,80.0
2015-07-29,Canaccord Genuity,12 month,5,buy,77.0
2015-07-29,Mizuho Securities USA Inc,12 month,5,buy,80.0
2015-07-29,Ascendiant Capital Markets,12 month,5,buy,80.0
2015-08-24,EVA Dimensions,Not Provided,1,underweight,-0.0
2015-08-17,Raymond James,12 month,5,strong buy,84.0
2015-08-14,Stephens Inc,12 month,5,overweight,95.0
2015-08-13,Canaccord Genuity,12 month,5,buy,77.0
2015-08-12,Goldman Sachs,12 month,5,Buy/Cautious,73.0
2015-08-11,Pacific Crest Securities,12 month,5,overweight,80.0
2015-08-04,BMO Capital Markets,Not Provided,5,outperform,80.0
2015-08-04,Mizuho Securities USA Inc,Not Provided,5,buy,80.0
2015-07-30,Brean Capital LLC,12 month,5,buy,80.0
2015-07-30,D.A. Davidson & Co,Not Provided,5,buy,90.0
2015-07-30,Needham & Co,12 month,5,buy,82.0
2015-07-30,Oppenheimer & Co,Not Provided,3,market perform,-0.0
2015-07-30,Craig-Hallum Capital Group LLC,12 month,5,buy,80.0
2015-07-30,MKM Partners,12 month,5,buy,77.0
2015-07-30,Northland Securities Inc,12 month,5,outperform,75.0
2015-07-30,Barclays,Not Provided,3,equalweight,65.0
2015-07-29,Ascendiant Capital Markets,12 month,5,buy,80.0
2015-09-30,Northland Securities Inc,12 month,5,outperform,75.0
2015-09-29,Goldman Sachs,12 month,5,Buy/Cautious,65.0
2015-09-29,Brean Capital LLC,12 month,5,buy,80.0
2015-09-27,Pacific Crest Securities,Not Provided,3,sector weight,-0.0
2015-09-25,Canaccord Genuity,12 month,5,buy,77.0
2015-09-25,Mizuho Securities USA Inc,Not Provided,5,buy,80.0
2015-09-25,Craig-Hallum Capital Group LLC,12 month,5,buy,80.0
2015-09-25,MKM Partners,12 month,5,buy,77.0
2015-09-24,Needham & Co,12 month,5,buy,68.0
2015-09-21,EVA Dimensions,Not Provided,1,underweight,-0.0
2015-08-17,Raymond James,12 month,5,strong buy,84.0
2015-08-14,Stephens Inc,12 month,5,overweight,95.0
2015-08-04,BMO Capital Markets,Not Provided,5,outperform,80.0
2015-07-30,D.A. Davidson & Co,Not Provided,5,buy,90.0
2015-07-30,Oppenheimer & Co,Not Provided,3,market perform,-0.0
2015-07-30,Barclays,Not Provided,3,equalweight,65.0
2015-10-28,Raymond James,12 month,5,strong buy,77.0
2015-10-27,BMO Capital Markets,Not Provided,5,outperform,80.0
2015-10-27,Mizuho Securities USA Inc,Not Provided,5,buy,70.0
2015-10-21,MKM Partners,12 month,5,buy,72.0
2015-10-19,Brean Capital LLC,12 month,5,buy,80.0
2015-10-19,Drexel Hamilton LLC,12 month,5,buy,80.0
2015-10-13,Pacific Crest Securities,Not Provided,3,sector weight,-0.0
2015-10-13,Stephens Inc,12 month,5,overweight,95.0
2015-10-13,Barclays,Not Provided,3,equalweight,50.0
2015-09-30,Northland Securities Inc,12 month,5,outperform,75.0
2015-09-29,Goldman Sachs,12 month,5,Buy/Cautious,65.0
2015-09-25,Canaccord Genuity,12 month,5,buy,77.0
2015-09-25,Craig-Hallum Capital Group LLC,12 month,5,buy,80.0
2015-09-24,Needham & Co,12 month,5,buy,68.0
2015-09-21,EVA Dimensions,Not Provided,1,underweight,-0.0
2015-07-30,D.A. Davidson & Co,Not Provided,5,buy,90.0
2015-07-30,Oppenheimer & Co,Not Provided,3,market perform,-0.0
2015-11-30,"Morningstar, Inc",Not Provided,3,hold,-0.0
2015-11-23,Brean Capital LLC,12 month,5,buy,70.0
2015-11-20,Raymond James,12 month,5,strong buy,77.0
2015-11-18,D.A. Davidson & Co,Not Provided,5,buy,80.0
2015-11-18,Needham & Co,12 month,5,buy,64.0
2015-11-18,Stephens Inc,12 month,5,overweight,95.0
2015-11-18,Mizuho Securities USA Inc,12 month,5,buy,65.0
2015-11-18,JMP Securities,12 month,4,market outperform,72.0
2015-11-18,Barclays,Not Provided,3,equalweight,46.0
2015-11-18,Drexel Hamilton LLC,12 month,5,buy,80.0
2015-11-17,BMO Capital Markets,Not Provided,5,outperform,68.0
2015-11-17,Pacific Crest Securities,Not Provided,3,sector weight,-0.0
2015-11-17,Canaccord Genuity,12 month,5,buy,77.0
2015-11-17,Oppenheimer & Co,Not Provided,3,market perform,-0.0
2015-11-17,MKM Partners,12 month,5,buy,71.0
2015-11-06,Craig-Hallum Capital Group LLC,12 month,5,buy,80.0
2015-11-06,Northland Securities Inc,12 month,5,outperform,75.0
2015-11-06,EVA Dimensions,Not Provided,1,sell,-0.0
2015-09-29,Goldman Sachs,12 month,5,Buy/Cautious,65.0
2015-12-28,Mizuho Securities USA Inc,12 month,5,buy,65.0
2015-12-17,Needham & Co,12 month,5,buy,64.0
2015-12-16,BMO Capital Markets,Not Provided,5,outperform,68.0
2015-12-10,Brean Capital LLC,12 month,5,buy,70.0
2015-12-10,Pacific Crest Securities,Not Provided,3,sector weight,-0.0
2015-12-09,Raymond James,12 month,5,strong buy,77.0
2015-12-09,"Morningstar, Inc",Not Provided,3,hold,-0.0
2015-11-18,D.A. Davidson & Co,Not Provided,5,buy,80.0
2015-11-18,Stephens Inc,12 month,5,overweight,95.0
2015-11-18,JMP Securities,12 month,4,market outperform,72.0
2015-11-18,Barclays,Not Provided,3,equalweight,46.0
2015-11-18,Drexel Hamilton LLC,12 month,5,buy,80.0
2015-11-17,Canaccord Genuity,12 month,5,buy,77.0
2015-11-17,Oppenheimer & Co,Not Provided,3,market perform,-0.0
2015-11-17,MKM Partners,12 month,5,buy,71.0
2015-11-06,Craig-Hallum Capital Group LLC,12 month,5,buy,80.0
2015-11-06,Northland Securities Inc,12 month,5,outperform,75.0
2015-11-06,EVA Dimensions,Not Provided,1,sell,-0.0
2015-09-29,Goldman Sachs,12 month,5,Buy/Cautious,65.0
2016-02-01,Mizuho Securities USA Inc,12 month,5,buy,50.0
2016-01-31,BMO Capital Markets,Not Provided,5,outperform,55.0
2016-01-29,"Morningstar, Inc",Not Provided,3,hold,-0.0
2016-01-27,Stephens Inc,12 month,5,overweight,70.0
2016-01-27,MKM Partners,12 month,5,buy,66.0
2016-01-27,EVA Dimensions,Not Provided,1,underweight,-0.0
2016-01-21,D.A. Davidson & Co,12 month,5,buy,75.0
2016-01-18,Pacific Crest Securities,Not Provided,3,sector weight,-0.0
2016-01-14,Northland Securities Inc,Not Provided,5,outperform,55.0
2016-01-13,Brean Capital LLC,Not Provided,5,buy,55.0
2016-01-08,Needham & Co,12 month,5,buy,55.0
2016-01-08,Raymond James,Not Provided,5,strong buy,55.0
2016-01-08,Canaccord Genuity,Not Provided,5,buy,62.0
2016-01-08,Craig-Hallum Capital Group LLC,12 month,5,buy,60.0
2016-01-08,Barclays,Not Provided,3,equalweight,46.0
2016-01-08,Drexel Hamilton LLC,12 month,5,buy,72.0
2016-01-07,Goldman Sachs,12 month,5,Buy/Cautious,58.0
2015-11-17,Oppenheimer & Co,Not Provided,3,market perform,-0.0
2016-02-28,BMO Capital Markets,Not Provided,5,outperform,50.0
2016-02-28,Pacific Crest Securities,Not Provided,3,sector weight,-0.0
2016-02-28,Canaccord Genuity,12 month,5,buy,55.0
2016-02-28,Mizuho Securities USA Inc,Not Provided,5,buy,50.0
2016-02-24,Oppenheimer & Co,Not Provided,3,market perform,-0.0
2016-02-24,"Morningstar, Inc",Not Provided,3,hold,-0.0
2016-02-23,Brean Capital LLC,12 month,5,buy,55.0
2016-02-23,Needham & Co,12 month,5,buy,54.0
2016-02-05,D.A. Davidson & Co,Not Provided,5,buy,65.0
2016-02-05,Stephens Inc,12 month,5,overweight,70.0
2016-02-05,Craig-Hallum Capital Group LLC,12 month,5,buy,56.0
2016-02-05,MKM Partners,12 month,5,buy,65.0
2016-02-05,Northland Securities Inc,12 month,5,outperform,55.0
2016-02-05,Barclays,Not Provided,3,equalweight,46.0
2016-02-05,EVA Dimensions,Not Provided,1,sell,-0.0
2016-02-05,Drexel Hamilton LLC,12 month,5,buy,63.0
2016-02-04,Raymond James,12 month,5,strong buy,55.0
2016-02-02,Goldman Sachs,12 month,3,neutral/neutral,42.0
2016-03-31,Mizuho Securities USA Inc,Not Provided,5,buy,50.0
2016-03-30,Pacific Crest Securities,Not Provided,3,sector weight,-0.0
2016-03-28,BMO Capital Markets,Not Provided,5,outperform,50.0
2016-03-28,Barclays,Not Provided,3,equalweight,50.0
2016-03-11,Brean Capital LLC,12 month,5,buy,55.0
2016-03-09,Raymond James,12 month,5,strong buy,60.0
2016-03-07,Goldman Sachs,12 month,3,neutral/neutral,47.0
2016-02-28,Canaccord Genuity,12 month,5,buy,55.0
2016-02-24,Oppenheimer & Co,Not Provided,3,market perform,-0.0
2016-02-24,"Morningstar, Inc",Not Provided,3,hold,-0.0
