Date,Firm Name,Period,Rating,Recommendation,Target Price
2007-07-10,Lehman Brothers,Not Provided,5,overwt/positive,43.66
2007-07-09,Morgan Stanley,12 month,5,Overwt/Attractive,44.57
2007-07-09,Oscar Gruss & Son Inc,12 month,5,buy,48.89
2007-07-02,J.P. Morgan,Not Provided,3,neutral,-0.0
2007-08-16,Bear Stearns & Co,Not Provided,5,outperform,46.39
2007-08-09,BMO Capital Markets,Not Provided,3,market perform,41.84
2007-08-09,Morgan Stanley,12 month,5,Overwt/Attractive,43.66
2007-07-10,Lehman Brothers,Not Provided,5,overwt/positive,43.66
2007-07-09,Oscar Gruss & Son Inc,12 month,5,buy,48.89
2007-07-02,J.P. Morgan,Not Provided,3,neutral,-0.0
2007-09-27,BMO Capital Markets,Not Provided,3,market perform,41.84
2007-08-16,Bear Stearns & Co,Not Provided,5,outperform,46.39
2007-08-09,Morgan Stanley,12 month,5,Overwt/Attractive,43.66
2007-07-10,Lehman Brothers,Not Provided,5,overwt/positive,43.66
2007-07-09,Oscar Gruss & Son Inc,12 month,5,buy,48.89
2007-07-02,J.P. Morgan,Not Provided,3,neutral,-0.0
2007-10-23,BMO Capital Markets,Not Provided,3,market perform,41.84
2007-08-16,Bear Stearns & Co,Not Provided,5,outperform,46.39
2007-08-09,Morgan Stanley,12 month,5,Overwt/Attractive,43.66
2007-07-10,Lehman Brothers,Not Provided,5,overwt/positive,43.66
2007-07-09,Oscar Gruss & Son Inc,12 month,5,buy,48.89
2007-07-02,J.P. Morgan,Not Provided,3,neutral,-0.0
2007-11-30,BMO Capital Markets,Not Provided,3,market perform,41.84
2007-11-23,Credit Suisse,12 month,5,outperform,43.66
2007-11-08,Morgan Stanley,12 month,5,Overwt/Attractive,43.66
2007-08-16,Bear Stearns & Co,Not Provided,5,outperform,46.39
2007-07-10,Lehman Brothers,Not Provided,5,overwt/positive,43.66
2007-07-02,J.P. Morgan,Not Provided,3,neutral,-0.0
2007-12-18,Independent II Research plc,12 month,3,hold,41.26
2007-12-17,BMO Capital Markets,Not Provided,3,market perform,41.84
2007-12-17,Morgan Stanley,12 month,5,Overwt/Attractive,43.66
2007-12-17,Credit Suisse,12 month,5,outperform,43.66
2007-08-16,Bear Stearns & Co,Not Provided,5,outperform,46.39
2007-07-10,Lehman Brothers,Not Provided,5,overwt/positive,43.66
2007-07-02,J.P. Morgan,Not Provided,3,neutral,-0.0
2008-01-30,BMO Capital Markets,Not Provided,3,market perform,41.84
2008-01-28,Morgan Stanley,12 month,5,Overwt/Attractive,47.3
2008-01-17,Credit Suisse,12 month,5,outperform,45.48
2008-01-16,Lehman Brothers,Not Provided,5,overwt/positive,45.48
2007-12-18,Independent II Research plc,12 month,3,hold,41.26
2007-08-16,Bear Stearns & Co,Not Provided,5,outperform,46.39
2007-07-02,J.P. Morgan,Not Provided,3,neutral,-0.0
2008-02-22,BMO Capital Markets,Not Provided,3,market perform,41.84
2008-02-21,Morgan Stanley,12 month,5,Overwt/Attractive,47.3
2008-02-08,Credit Suisse,12 month,5,outperform,46.39
2008-02-07,Independent II Research plc,12 month,3,hold,41.26
2008-01-16,Lehman Brothers,Not Provided,5,overwt/positive,45.48
2007-08-16,Bear Stearns & Co,Not Provided,5,outperform,46.39
2007-07-02,J.P. Morgan,Not Provided,3,neutral,-0.0
2008-03-27,Independent II Research plc,12 month,3,hold,41.71
2008-03-25,Bear Stearns & Co,Not Provided,5,outperform,46.39
2008-03-20,BMO Capital Markets,Not Provided,3,market perform,41.84
2008-03-13,J.P. Morgan,Not Provided,3,neutral,-0.0
2008-03-12,Morgan Stanley,12 month,5,Overwt/Attractive,47.3
2008-03-12,Credit Suisse,12 month,5,outperform,46.39
2008-01-16,Lehman Brothers,Not Provided,5,overwt/positive,45.48
2008-05-01,Credit Suisse,12 month,5,outperform,46.39
2008-04-28,BMO Capital Markets,Not Provided,3,market perform,41.84
2008-04-07,Independent II Research plc,12 month,3,hold,39.78
2008-03-25,Bear Stearns & Co,Not Provided,5,outperform,46.39
2008-03-13,J.P. Morgan,Not Provided,3,neutral,-0.0
2008-03-12,Morgan Stanley,12 month,5,Overwt/Attractive,47.3
2008-01-16,Lehman Brothers,Not Provided,5,overwt/positive,45.48
2008-05-23,BMO Capital Markets,Not Provided,3,market perform,45.48
2008-05-07,Lehman Brothers,Not Provided,5,overwt/positive,50.03
2008-05-06,Credit Suisse,12 month,5,outperform,49.12
2008-04-07,Independent II Research plc,12 month,3,hold,39.78
2008-03-13,J.P. Morgan,Not Provided,3,neutral,-0.0
2008-06-27,BMO Capital Markets,Not Provided,3,market perform,45.48
