Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-05,BMO Capital Markets,12 month,3,market perform,15.0
2005-10-05,EVA Dimensions,Not Provided,5,buy,-0.0
2005-06-22,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-01-31,BMO Capital Markets,12 month,3,market perform,15.0
2006-01-20,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-06-22,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-01-31,BMO Capital Markets,12 month,3,market perform,15.0
2006-01-20,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-06-22,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-03-08,J.P. Morgan,Not Provided,3,neutral,-0.0
2006-01-31,BMO Capital Markets,12 month,3,market perform,15.0
2006-01-20,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-04-25,Goldman Sachs,Not Provided,3,in-line/attractive,-0.0
2006-04-24,BMO Capital Markets,12 month,3,market perform,15.0
2006-04-21,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-03-08,J.P. Morgan,Not Provided,3,neutral,-0.0
2006-05-09,EVA Dimensions,Not Provided,5,buy,-0.0
2006-05-03,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-05-02,BMO Capital Markets,12 month,3,market perform,15.0
2006-04-25,Goldman Sachs,Not Provided,3,in-line/attractive,-0.0
2006-06-26,Goldman Sachs,Not Provided,3,in-line/attractive,18.0
2006-06-21,BMO Capital Markets,12 month,3,market perform,15.0
2006-05-09,EVA Dimensions,Not Provided,5,buy,-0.0
2006-05-03,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-08-01,BMO Capital Markets,12 month,3,market perform,15.0
2006-06-26,Goldman Sachs,Not Provided,3,in-line/attractive,18.0
2006-05-09,EVA Dimensions,Not Provided,5,buy,-0.0
2006-05-03,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-08-29,EVA Dimensions,Not Provided,3,hold,-0.0
2006-08-02,BMO Capital Markets,12 month,3,market perform,15.0
2006-06-26,Goldman Sachs,Not Provided,3,in-line/attractive,18.0
2006-05-03,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-09-22,UBS,Not Provided,2,reduce 2,13.0
2006-09-07,BMO Capital Markets,12 month,3,market perform,15.0
2006-08-29,EVA Dimensions,Not Provided,3,hold,-0.0
2006-06-26,Goldman Sachs,Not Provided,3,in-line/attractive,18.0
2006-05-03,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-10-26,BMO Capital Markets,12 month,3,market perform,15.0
2006-10-13,UBS,Not Provided,2,reduce 2,13.0
2006-10-13,EVA Dimensions,Not Provided,1,sell,-0.0
