Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-29,Jefferies,12 month,5,buy,61.5
2005-12-16,BMO Capital Markets,Not Provided,5,outperform,65.0
2005-12-14,Atlantic Equities LLP,Not Provided,5,overweight,58.0
2005-10-27,Wells Fargo Securities,Not Provided,5,outperform,-0.0
2005-10-27,Prudential Equity Group Inc,Not Provided,3,neutral weight,54.0
2005-10-26,Janney Montgomery Scott LLC,Not Provided,3,neutral,-0.0
2005-10-19,EVA Dimensions,Not Provided,3,hold,-0.0
2005-10-17,KeyBanc Capital Markets,12 month,5,buy,56.0
2005-10-04,Great Lakes Review,Not Provided,1,sell,-0.0
2005-09-22,UBS,Not Provided,3,neutral 2,52.0
2005-08-25,A.G. Edwards & Sons Inc,12 month,5,buy,60.0
2005-07-25,Barclays,Not Provided,5,overwt/negative,65.0
2005-05-26,Goldman Sachs,Not Provided,3,in-line,-0.0
2005-05-09,Bernstein,Not Provided,5,outperform,47.0
2004-12-22,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
2006-01-30,Janney Montgomery Scott LLC,Not Provided,3,neutral,-0.0
2006-01-27,UBS,Not Provided,3,neutral 2,56.0
2006-01-26,BMO Capital Markets,Not Provided,5,outperform,65.0
2006-01-26,Great Lakes Review,Not Provided,3,hold,-0.0
2006-01-25,A.G. Edwards & Sons Inc,12 month,5,buy,66.0
2006-01-25,Atlantic Equities LLP,Not Provided,5,overweight,70.0
2006-01-23,Prudential Equity Group Inc,Not Provided,3,neutral weight,61.0
2006-01-20,Wells Fargo Securities,Not Provided,5,outperform,-0.0
2006-01-17,Goldman Sachs,Not Provided,3,in-line/cautious,-0.0
2005-12-29,Jefferies,12 month,5,buy,61.5
2005-10-19,EVA Dimensions,Not Provided,3,hold,-0.0
2005-10-17,KeyBanc Capital Markets,12 month,5,buy,56.0
2005-07-25,Barclays,Not Provided,5,overwt/negative,65.0
2005-05-09,Bernstein,Not Provided,5,outperform,47.0
2006-02-22,BMO Capital Markets,Not Provided,5,outperform,65.0
2006-02-22,EVA Dimensions,Not Provided,5,buy,-0.0
2006-02-15,Barclays,Not Provided,5,overwt/negative,66.0
2006-02-14,Wells Fargo Securities,Not Provided,5,outperform,-0.0
2006-02-09,Jefferies,12 month,5,buy,75.0
2006-02-09,Atlantic Equities LLP,Not Provided,5,overweight,70.0
