Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-29,Bernstein,Not Provided,1,underperform,14.5
2005-12-23,Barclays,Not Provided,5,overwt/neutral,18.0
2005-12-22,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-12-22,Wells Fargo Securities,Not Provided,5,outperform,-0.0
2005-12-01,Madison Williams,Not Provided,5,buy,20.0
2005-11-21,EVA Dimensions,Not Provided,5,buy,-0.0
2005-11-10,Credit Suisse,12 month,5,outperform,17.0
2005-11-04,Bear Stearns & Co,Not Provided,3,peerperform,18.0
2005-11-04,Kaufman Bros,12 month,5,buy,20.0
2005-11-04,Buckingham Research Group,Not Provided,3,neutral,-0.0
2005-11-04,Oppenheimer & Co,Not Provided,5,buy,19.0
2005-11-04,Prudential Equity Group Inc,12 month,5,overweight,19.0
2005-11-02,Janco Partners Inc,Not Provided,5,buy,18.94
2005-09-26,Goldman Sachs,Not Provided,3,in-line/neutral,22.0
2005-08-08,Gleacher & Company,Not Provided,5,buy,19.0
2005-08-04,UBS,12 month,3,neutral 2,16.0
2005-08-04,Cowen,Not Provided,-2147483648,no rating system,-0.0
2005-07-21,Morgan Stanley,Not Provided,5,Overwt/Cautious,20.0
2005-06-24,Cathay Financial,Not Provided,5,outperform,19.0
2005-03-08,Tradition Asiel Securities Inc.,12 month,5,buy,21.0
2006-01-31,Cowen,Not Provided,-2147483648,no rating system,-0.0
2006-01-30,Madison Williams,Not Provided,5,buy,20.0
2006-01-23,Bernstein,Not Provided,1,underperform,14.5
2006-01-17,Prudential Equity Group Inc,12 month,1,underweight,17.0
2006-01-13,Morgan Stanley,Not Provided,5,Overwt/Cautious,18.0
2006-01-09,Oppenheimer & Co,Not Provided,5,buy,19.0
2005-12-23,Barclays,Not Provided,5,overwt/neutral,18.0
2005-12-22,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-12-22,Wells Fargo Securities,Not Provided,5,outperform,-0.0
2005-11-21,EVA Dimensions,Not Provided,5,buy,-0.0
2005-11-10,Credit Suisse,12 month,5,outperform,17.0
2005-11-04,Bear Stearns & Co,Not Provided,3,peerperform,18.0
2005-11-04,Kaufman Bros,12 month,5,buy,20.0
2005-11-04,Buckingham Research Group,Not Provided,3,neutral,-0.0
2005-11-02,Janco Partners Inc,Not Provided,5,buy,18.94
2005-09-26,Goldman Sachs,Not Provided,3,in-line/neutral,22.0
2005-08-08,Gleacher & Company,Not Provided,5,buy,19.0
2005-08-04,UBS,12 month,3,neutral 2,16.0
2005-06-24,Cathay Financial,Not Provided,5,outperform,19.0
2005-03-08,Tradition Asiel Securities Inc.,12 month,5,buy,21.0
2006-02-23,Morgan Stanley,Not Provided,5,Overwt/Cautious,18.0
2006-02-23,Credit Suisse,12 month,5,outperform,17.0
2006-02-23,UBS,12 month,3,neutral 2,16.5
2006-02-23,Kaufman Bros,12 month,5,buy,20.0
2006-02-23,Oppenheimer & Co,Not Provided,5,buy,19.0
2006-02-23,Prudential Equity Group Inc,12 month,1,underweight,17.0
2006-02-21,Cowen,Not Provided,1,underperform,-0.0
2006-02-16,J.P. Morgan,Not Provided,3,neutral,-0.0
2006-02-15,Ladenburg Thalmann & Co,Not Provided,3,hold,16.5
2006-02-13,Bernstein,Not Provided,3,market perform,16.0
2006-02-09,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
2006-02-09,Janco Partners Inc,Not Provided,5,buy,19.6
2006-02-09,Wells Fargo Securities,Not Provided,5,outperform,-0.0
2006-01-30,Madison Williams,Not Provided,5,buy,20.0
2005-12-23,Barclays,Not Provided,5,overwt/neutral,18.0
2005-11-21,EVA Dimensions,Not Provided,5,buy,-0.0
2005-11-04,Buckingham Research Group,Not Provided,3,neutral,-0.0
2005-09-26,Goldman Sachs,Not Provided,3,in-line/neutral,22.0
2005-08-08,Gleacher & Company,Not Provided,5,buy,19.0
2005-06-24,Cathay Financial,Not Provided,5,outperform,19.0
2005-03-08,Tradition Asiel Securities Inc.,12 month,5,buy,21.0
2006-03-30,Bernstein,Not Provided,3,market perform,16.0
2006-03-27,J.P. Morgan,Not Provided,3,neutral,-0.0
2006-03-06,EVA Dimensions,Not Provided,5,buy,-0.0
