Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-16,Needham & Co,Not Provided,3,hold,-0.0
2005-12-14,Baird,12 month,3,neutral,31.0
2005-12-14,Cowen,Not Provided,-2147483648,no rating system,-0.0
2005-12-12,Thomas Weisel Partners,12 month,5,outperform,34.0
2005-10-07,EVA Dimensions,Not Provided,3,hold,-0.0
2005-09-16,Goldman Sachs,Not Provided,3,in-line/attractive,-0.0
2006-01-17,Baird,Not Provided,5,outperform,34.0
2006-01-13,Thomas Weisel Partners,12 month,5,outperform,34.0
2006-01-10,Cowen,Not Provided,-2147483648,no rating system,-0.0
2006-01-06,EVA Dimensions,Not Provided,1,strong sell,-0.0
2005-12-16,Needham & Co,Not Provided,3,hold,-0.0
2005-09-16,Goldman Sachs,Not Provided,3,in-line/attractive,-0.0
2006-02-21,Cowen,Not Provided,5,outperform,-0.0
2006-02-08,Thomas Weisel Partners,12 month,5,outperform,34.0
2006-01-17,Baird,Not Provided,5,outperform,34.0
2006-01-06,EVA Dimensions,Not Provided,1,strong sell,-0.0
2005-12-16,Needham & Co,Not Provided,3,hold,-0.0
2005-09-16,Goldman Sachs,Not Provided,3,in-line/attractive,-0.0
2006-03-17,Baird,Not Provided,5,outperform,38.0
2006-03-17,Thomas Weisel Partners,12 month,5,outperform,40.0
2006-03-17,Cowen,Not Provided,5,outperform,-0.0
2006-03-09,Goldman Sachs,Not Provided,3,in-line/attractive,-0.0
2006-01-06,EVA Dimensions,Not Provided,1,strong sell,-0.0
2005-12-16,Needham & Co,Not Provided,3,hold,-0.0
2006-04-17,Baird,Not Provided,5,outperform,38.0
2006-04-13,Thomas Weisel Partners,12 month,5,outperform,40.0
2006-04-07,EVA Dimensions,Not Provided,1,strong sell,-0.0
2006-03-17,Cowen,Not Provided,5,outperform,-0.0
2006-03-09,Goldman Sachs,Not Provided,3,in-line/attractive,-0.0
2005-12-16,Needham & Co,Not Provided,3,hold,-0.0
2006-05-18,Thomas Weisel Partners,12 month,5,outperform,40.0
2006-04-17,Baird,Not Provided,5,outperform,38.0
2006-04-07,EVA Dimensions,Not Provided,1,strong sell,-0.0
2006-03-09,Goldman Sachs,Not Provided,3,in-line/attractive,-0.0
2005-12-16,Needham & Co,Not Provided,3,hold,-0.0
2006-06-28,Baird,Not Provided,5,outperform,38.0
2006-06-26,Goldman Sachs,12 month,3,in-line/attractive,31.0
2006-06-23,Needham & Co,12 month,5,buy,30.0
2006-06-23,Thomas Weisel Partners,12 month,5,outperform,40.0
2006-04-07,EVA Dimensions,Not Provided,1,strong sell,-0.0
2006-07-24,EVA Dimensions,Not Provided,1,sell,-0.0
2006-06-28,Baird,Not Provided,5,outperform,38.0
2006-06-26,Goldman Sachs,12 month,3,in-line/attractive,31.0
2006-06-23,Needham & Co,12 month,5,buy,30.0
2006-06-23,Thomas Weisel Partners,12 month,5,outperform,40.0
2006-08-28,Goldman Sachs,12 month,3,in-line/attractive,28.0
2006-07-24,EVA Dimensions,Not Provided,1,sell,-0.0
2006-06-28,Baird,Not Provided,5,outperform,38.0
2006-06-23,Needham & Co,12 month,5,buy,30.0
2006-06-23,Thomas Weisel Partners,12 month,5,outperform,40.0
2006-09-18,Baird,Not Provided,5,outperform,36.0
2006-09-15,Credit Suisse,12 month,3,neutral,28.0
2006-09-15,Needham & Co,12 month,5,buy,33.0
2006-09-12,Thomas Weisel Partners,12 month,5,outperform,40.0
2006-08-28,Goldman Sachs,12 month,3,in-line/attractive,28.0
2006-07-24,EVA Dimensions,Not Provided,1,sell,-0.0
2006-10-09,EVA Dimensions,Not Provided,1,sell,-0.0
2006-10-06,Credit Suisse,12 month,3,neutral,28.0
2006-09-18,Baird,Not Provided,5,outperform,36.0
2006-09-15,Needham & Co,12 month,5,buy,33.0
2006-09-12,Thomas Weisel Partners,12 month,5,outperform,40.0
2006-08-28,Goldman Sachs,12 month,3,in-line/attractive,28.0
2006-11-16,Thomas Weisel Partners,Not Provided,5,overweight,-0.0
2006-11-10,Goldman Sachs,Not Provided,3,neutral/neutral,28.0
2006-10-09,EVA Dimensions,Not Provided,1,sell,-0.0
2006-10-06,Credit Suisse,12 month,3,neutral,28.0
2006-09-18,Baird,Not Provided,5,outperform,36.0
2006-09-15,Needham & Co,12 month,5,buy,33.0
2006-12-19,EVA Dimensions,Not Provided,3,hold,-0.0
2006-12-18,Baird,Not Provided,3,neutral,33.0
2006-12-15,Credit Suisse,12 month,3,neutral,29.0
2006-12-15,J.P. Morgan,Not Provided,1,underweight,-0.0
2006-12-15,Needham & Co,12 month,5,buy,33.0
2006-12-15,Thomas Weisel Partners,12 month,5,overweight,40.0
2006-11-10,Goldman Sachs,Not Provided,3,neutral/neutral,28.0
2007-01-08,EVA Dimensions,Not Provided,1,sell,-0.0
2006-12-18,Baird,Not Provided,3,neutral,33.0
2006-12-15,Credit Suisse,12 month,3,neutral,29.0
2006-12-15,J.P. Morgan,Not Provided,1,underweight,-0.0
2006-12-15,Needham & Co,12 month,5,buy,33.0
2006-12-15,Thomas Weisel Partners,12 month,5,overweight,40.0
2006-11-10,Goldman Sachs,Not Provided,3,neutral/neutral,28.0
2007-02-08,Thomas Weisel Partners,12 month,5,overweight,40.0
2007-01-08,EVA Dimensions,Not Provided,1,sell,-0.0
2006-12-18,Baird,Not Provided,3,neutral,33.0
2006-12-15,Credit Suisse,12 month,3,neutral,29.0
2006-12-15,J.P. Morgan,Not Provided,1,underweight,-0.0
2006-12-15,Needham & Co,12 month,5,buy,33.0
2006-11-10,Goldman Sachs,Not Provided,3,neutral/neutral,28.0
2007-03-16,Credit Suisse,12 month,3,neutral,28.0
2007-03-16,Needham & Co,12 month,5,buy,33.0
2007-03-16,Baird,Not Provided,3,neutral,32.0
2007-03-16,Thomas Weisel Partners,12 month,5,overweight,40.0
2007-03-12,J.P. Morgan,Not Provided,1,underweight,-0.0
2007-01-08,EVA Dimensions,Not Provided,1,sell,-0.0
2006-11-10,Goldman Sachs,Not Provided,3,neutral/neutral,28.0
2007-04-16,Baird,Not Provided,3,neutral,32.0
2007-04-13,Thomas Weisel Partners,12 month,5,overweight,37.0
2007-03-16,Credit Suisse,12 month,3,neutral,28.0
2007-03-16,Needham & Co,12 month,5,buy,33.0
2007-03-12,J.P. Morgan,Not Provided,1,underweight,-0.0
2006-11-10,Goldman Sachs,Not Provided,3,neutral/neutral,28.0
2007-05-03,EVA Dimensions,Not Provided,1,sell,-0.0
2007-04-16,Baird,Not Provided,3,neutral,32.0
2007-04-13,Thomas Weisel Partners,12 month,5,overweight,37.0
2007-03-16,Credit Suisse,12 month,3,neutral,28.0
2007-03-16,Needham & Co,12 month,5,buy,33.0
2007-03-12,J.P. Morgan,Not Provided,1,underweight,-0.0
2006-11-10,Goldman Sachs,Not Provided,3,neutral/neutral,28.0
2007-06-27,Credit Suisse,12 month,3,neutral,33.0
2007-06-27,Baird,Not Provided,3,neutral,37.0
2007-06-27,EVA Dimensions,Not Provided,1,strong sell,-0.0
2007-06-26,Needham & Co,Not Provided,3,hold,-0.0
2007-06-25,Goldman Sachs,12 month,3,neutral/neutral,34.0
2007-06-22,Thomas Weisel Partners,12 month,5,overweight,37.0
2007-06-18,J.P. Morgan,Not Provided,5,overweight,-0.0
2007-07-30,EVA Dimensions,Not Provided,1,strong sell,-0.0
2007-07-05,Needham & Co,Not Provided,3,hold,-0.0
2007-07-02,Thomas Weisel Partners,12 month,5,overweight,39.0
2007-06-27,Credit Suisse,12 month,3,neutral,33.0
2007-06-27,Baird,Not Provided,3,neutral,37.0
2007-06-25,Goldman Sachs,12 month,3,neutral/neutral,34.0
2007-06-18,J.P. Morgan,Not Provided,5,overweight,-0.0
2007-08-20,Goldman Sachs,12 month,3,neutral/neutral,33.0
2007-07-30,EVA Dimensions,Not Provided,1,strong sell,-0.0
2007-07-05,Needham & Co,Not Provided,3,hold,-0.0
2007-07-02,Thomas Weisel Partners,12 month,5,overweight,39.0
2007-06-27,Credit Suisse,12 month,3,neutral,33.0
2007-06-27,Baird,Not Provided,3,neutral,37.0
2007-06-18,J.P. Morgan,Not Provided,5,overweight,-0.0
2007-09-25,EVA Dimensions,Not Provided,1,sell,-0.0
2007-09-24,Baird,Not Provided,3,neutral,35.0
2007-09-21,Credit Suisse,12 month,3,neutral,33.0
2007-09-21,Needham & Co,12 month,5,buy,35.0
2007-09-21,Thomas Weisel Partners,12 month,5,overweight,39.0
2007-08-20,Goldman Sachs,12 month,3,neutral/neutral,33.0
2007-06-18,J.P. Morgan,Not Provided,5,overweight,-0.0
2007-10-17,EVA Dimensions,Not Provided,1,strong sell,-0.0
2007-10-16,J.P. Morgan,Not Provided,3,neutral,-0.0
2007-10-16,Baird,Not Provided,3,neutral,38.0
2007-10-15,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
2007-10-15,Credit Suisse,12 month,3,neutral,38.0
2007-10-15,Needham & Co,Not Provided,3,hold,-0.0
2007-10-03,Thomas Weisel Partners,12 month,5,overweight,39.0
