Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-21,CIBC World Markets,Not Provided,3,sector perform,-0.0
2005-12-19,Bear Stearns & Co,Not Provided,5,outperform,-0.0
2005-11-18,Atlantic Equities LLP,Not Provided,3,neutral,-0.0
2005-10-28,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-10-27,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0
2005-10-19,Jefferies,Not Provided,5,buy,37.5
2005-10-18,Morgan Stanley,12 month,5,Overwt/Attractive,37.5
2005-10-18,Buckingham Research Group,Not Provided,5,strong buy,-0.0
2005-10-18,Wells Fargo Securities,Not Provided,3,market perform,-0.0
2005-10-18,Caris & Company,Not Provided,4,above average,-0.0
2005-10-17,Prudential Equity Group Inc,Not Provided,5,overweight,37.5
2005-06-03,Longbow Research,Not Provided,5,buy,40.5
2005-05-19,FTN Equity Capital Markets Corp.,Not Provided,5,buy,-0.0
2005-05-12,KeyBanc Capital Markets,12 month,5,buy,41.5
2005-05-05,Barclays,Not Provided,3,equalwt/positive,39.0
2005-04-15,Credit Suisse,12 month,5,outperform,42.5
2005-04-14,S&P Capital IQ,12 month,1,sell,25.0
2002-08-05,Barclays,Not Provided,3,equalwt/positive,-0.0
2006-01-24,Morgan Stanley,12 month,5,Overwt/Attractive,37.5
2006-01-24,Credit Suisse,12 month,5,outperform,42.5
2006-01-24,Jefferies,Not Provided,5,buy,37.5
2006-01-24,Prudential Equity Group Inc,Not Provided,5,overweight,40.0
2006-01-23,Atlantic Equities LLP,Not Provided,3,neutral,-0.0
2006-01-20,Wells Fargo Securities,Not Provided,3,market perform,-0.0
2006-01-19,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
2006-01-17,Barclays,Not Provided,3,equalwt/neutral,39.0
2006-01-13,KeyBanc Capital Markets,12 month,5,buy,37.5
2006-01-12,CIBC World Markets,Not Provided,1,sector underperform,-0.0
2005-12-19,Bear Stearns & Co,Not Provided,5,outperform,-0.0
2005-10-28,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-10-27,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0
2005-10-18,Buckingham Research Group,Not Provided,5,strong buy,-0.0
2005-10-18,Caris & Company,Not Provided,4,above average,-0.0
2005-06-03,Longbow Research,Not Provided,5,buy,40.5
2005-04-14,S&P Capital IQ,12 month,1,sell,25.0
2002-08-05,Barclays,Not Provided,3,equalwt/positive,-0.0
2006-02-24,Prudential Equity Group Inc,Not Provided,5,overweight,40.0
2006-02-21,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-01-24,Morgan Stanley,12 month,5,Overwt/Attractive,37.5
2006-01-24,Credit Suisse,12 month,5,outperform,42.5
2006-01-24,Jefferies,Not Provided,5,buy,37.5
2006-01-23,Atlantic Equities LLP,Not Provided,3,neutral,-0.0
2006-01-20,Wells Fargo Securities,Not Provided,3,market perform,-0.0
2006-01-19,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
2006-01-17,Barclays,Not Provided,3,equalwt/neutral,39.0
2006-01-13,KeyBanc Capital Markets,12 month,5,buy,37.5
2006-01-12,CIBC World Markets,Not Provided,1,sector underperform,-0.0
2005-12-19,Bear Stearns & Co,Not Provided,5,outperform,-0.0
2005-10-27,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0
2005-10-18,Buckingham Research Group,Not Provided,5,strong buy,-0.0
2005-10-18,Caris & Company,Not Provided,4,above average,-0.0
2005-06-03,Longbow Research,Not Provided,5,buy,40.5
2005-04-14,S&P Capital IQ,12 month,1,sell,25.0
2002-08-05,Barclays,Not Provided,3,equalwt/positive,-0.0
2006-03-07,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
2006-02-24,Prudential Equity Group Inc,Not Provided,5,overweight,40.0
2006-02-21,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-01-24,Credit Suisse,12 month,5,outperform,42.5
2006-01-24,Jefferies,Not Provided,5,buy,37.5
2006-01-23,Atlantic Equities LLP,Not Provided,3,neutral,-0.0
2006-01-20,Wells Fargo Securities,Not Provided,3,market perform,-0.0
2006-01-19,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
2006-01-17,Barclays,Not Provided,3,equalwt/neutral,39.0
