Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-20,Leerink Partners LLC,Not Provided,3,market perform,-0.0
2005-12-15,UBS,Not Provided,5,buy 2,41.5
2005-12-15,Baird,Not Provided,5,outperform,41.5
2005-12-15,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
2005-12-15,Piper Jaffray,12 month,5,outperform,44.5
2005-12-13,William Blair & Co,Not Provided,3,market perform,-0.0
2005-11-29,Baird,Not Provided,5,outperform,41.5
2005-10-31,First Analysis Corp,12 month,5,overweight,40.0
2005-10-28,Barclays,12 month,5,overwt/positive,40.5
2005-09-22,Bear Stearns & Co,Not Provided,3,peerperform,42.5
2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
2004-06-01,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-01-19,GARP Research,Not Provided,3,neutral,-0.0
2006-01-06,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
2005-12-20,Leerink Partners LLC,Not Provided,3,market perform,-0.0
2005-12-15,UBS,Not Provided,5,buy 2,41.5
2005-12-15,Baird,Not Provided,5,outperform,41.5
2005-12-15,Piper Jaffray,12 month,5,outperform,44.5
2005-12-13,William Blair & Co,Not Provided,3,market perform,-0.0
2005-11-29,Baird,Not Provided,5,outperform,41.5
2005-10-31,First Analysis Corp,12 month,5,overweight,40.0
2005-10-28,Barclays,12 month,5,overwt/positive,40.5
2005-09-22,Bear Stearns & Co,Not Provided,3,peerperform,42.5
2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
2004-06-01,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-03-01,UBS,Not Provided,5,buy 2,42.5
2006-03-01,Leerink Partners LLC,Not Provided,5,outperform,-0.0
2006-03-01,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
2006-01-19,GARP Research,Not Provided,3,neutral,-0.0
2005-12-15,Baird,Not Provided,5,outperform,41.5
2005-12-15,Piper Jaffray,12 month,5,outperform,44.5
2005-12-13,William Blair & Co,Not Provided,3,market perform,-0.0
2005-11-29,Baird,Not Provided,5,outperform,41.5
2005-10-31,First Analysis Corp,12 month,5,overweight,40.0
2005-10-28,Barclays,12 month,5,overwt/positive,40.5
2005-09-22,Bear Stearns & Co,Not Provided,3,peerperform,42.5
2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
2004-06-01,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-03-06,Bear Stearns & Co,Not Provided,3,peerperform,39.5
2006-03-01,UBS,Not Provided,5,buy 2,42.5
2006-03-01,Leerink Partners LLC,Not Provided,5,outperform,-0.0
