Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-20,Prudential Equity Group Inc,Not Provided,3,neutral,39.5
2005-12-14,UBS,Not Provided,3,neutral 2,37.5
2005-12-06,FBR Capital Markets,12 month,3,market perform,37.5
2005-11-21,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0
2005-11-03,"Keefe, Bruyette & Woods",Not Provided,3,market perform,35.5
2005-10-27,Morgan Stanley,Not Provided,3,Equalwt/In-Line,32.5
2005-10-26,Lehman Brothers,Not Provided,3,equalwt/positive,32.0
2005-10-26,Buckingham Research Group,Not Provided,4,accumulate,39.0
2005-10-25,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
2005-07-28,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
2005-07-27,CIBC World Markets,Not Provided,3,sector perform,-0.0
2005-07-25,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,34.0
2005-07-18,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
2005-06-16,Argus Research Corp,Not Provided,3,hold,-0.0
2006-01-30,Morgan Stanley,Not Provided,3,Equalwt/In-Line,37.5
2006-01-30,UBS,Not Provided,3,neutral 2,39.5
2006-01-30,"Keefe, Bruyette & Woods",Not Provided,3,market perform,40.0
2006-01-27,FBR Capital Markets,12 month,3,market perform,41.0
2006-01-27,Buckingham Research Group,Not Provided,4,accumulate,45.0
2006-01-27,Prudential Equity Group Inc,Not Provided,3,neutral,39.5
2006-01-12,Lehman Brothers,Not Provided,3,equalwt/positive,38.0
2005-11-21,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0
2005-10-25,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
2005-07-28,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
2005-07-25,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,34.0
2005-07-18,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
2005-06-16,Argus Research Corp,Not Provided,3,hold,-0.0
2006-02-17,Prudential Equity Group Inc,Not Provided,3,neutral,39.5
2006-01-30,Morgan Stanley,Not Provided,3,Equalwt/In-Line,37.5
2006-01-30,UBS,Not Provided,3,neutral 2,39.5
2006-01-30,"Keefe, Bruyette & Woods",Not Provided,3,market perform,40.0
2006-01-27,FBR Capital Markets,12 month,3,market perform,41.0
2006-01-27,Buckingham Research Group,Not Provided,4,accumulate,45.0
2005-11-21,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0
2005-10-25,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
2005-07-28,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
2005-07-25,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,34.0
2005-07-18,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
2005-06-16,Argus Research Corp,Not Provided,3,hold,-0.0
2006-03-31,FBR Capital Markets,Not Provided,5,outperform,42.5
2006-03-29,"Keefe, Bruyette & Woods",Not Provided,3,market perform,41.5
2006-02-17,Prudential Equity Group Inc,Not Provided,3,neutral,39.5
2006-01-30,Morgan Stanley,Not Provided,3,Equalwt/In-Line,37.5
2006-01-30,UBS,Not Provided,3,neutral 2,39.5
2006-01-27,Buckingham Research Group,Not Provided,4,accumulate,45.0
2005-11-21,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0
2005-10-25,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
2005-07-28,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
2005-07-25,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,34.0
2005-07-18,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
2005-06-16,Argus Research Corp,Not Provided,3,hold,-0.0
2006-04-27,"Keefe, Bruyette & Woods",Not Provided,3,market perform,45.5
2006-04-27,FBR Capital Markets,Not Provided,5,outperform,47.5
2006-04-26,Morgan Stanley,Not Provided,3,Equalwt/In-Line,41.5
2006-04-26,UBS,Not Provided,3,neutral 2,45.0
2006-04-26,Buckingham Research Group,Not Provided,4,accumulate,48.0
2006-04-26,Prudential Equity Group Inc,Not Provided,3,neutral,45.0
2005-11-21,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0
2005-10-25,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
2005-07-28,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
2005-07-25,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,34.0
2005-07-18,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
2005-06-16,Argus Research Corp,Not Provided,3,hold,-0.0
2006-06-01,FBR Capital Markets,Not Provided,5,outperform,47.5
2006-05-08,Goldman Sachs,Not Provided,3,in-line/cautious,-0.0
2006-04-27,"Keefe, Bruyette & Woods",Not Provided,3,market perform,45.5
2006-04-26,Morgan Stanley,Not Provided,3,Equalwt/In-Line,41.5
2006-04-26,UBS,Not Provided,3,neutral 2,45.0
2006-04-26,Buckingham Research Group,Not Provided,4,accumulate,48.0
2006-04-26,Prudential Equity Group Inc,Not Provided,3,neutral,45.0
2005-11-21,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0
2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
2005-07-28,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
2005-07-25,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,34.0
2005-07-18,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
2005-06-16,Argus Research Corp,Not Provided,3,hold,-0.0
2006-06-30,UBS,Not Provided,3,neutral 2,44.0
2006-06-28,"Keefe, Bruyette & Woods",Not Provided,3,market perform,45.5
2006-06-26,Morgan Stanley,Not Provided,3,Equalwt/In-Line,41.5
2006-06-22,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-06-01,FBR Capital Markets,Not Provided,5,outperform,47.5
2006-05-08,Goldman Sachs,Not Provided,3,in-line/cautious,-0.0
2006-04-26,Buckingham Research Group,Not Provided,4,accumulate,48.0
