Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-28,EVA Dimensions,Not Provided,3,hold,-0.0
2005-12-09,Piper Jaffray,12 month,3,market perform,46.0
2005-12-01,Stifel,Not Provided,3,hold,-0.0
2005-11-07,Raymond James,Not Provided,3,market perform,-0.0
2005-11-04,Baird,Not Provided,5,outperform,53.0
2005-11-04,FBR Capital Markets,12 month,3,market perform,46.0
2005-11-04,Kevin Dann & Partners,Not Provided,5,buy,53.0
2005-11-03,RBC Capital Markets,12 month,5,outperform,50.0
2005-11-03,A.G. Edwards & Sons Inc,Not Provided,5,buy,50.0
2005-10-26,BMO Capital Markets,12 month,5,outperform,53.0
2005-10-12,Credit Suisse,12 month,3,neutral,43.0
2005-09-23,Lehman Brothers,Not Provided,5,overwt/positive,33.33
2005-09-06,Goldman Sachs,Not Provided,3,in-line/cautious,-0.0
2005-08-11,Prudential Equity Group Inc,Not Provided,5,overweight,53.33
2005-05-20,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
2005-05-20,Argus Research Corp,Not Provided,5,buy,-0.0
2006-01-20,BB&T Capital Markets,12 month,5,buy,48.0
2006-01-18,BMO Capital Markets,12 month,5,outperform,53.0
2006-01-16,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
2006-01-05,Kevin Dann & Partners,Not Provided,5,buy,53.0
2005-12-28,EVA Dimensions,Not Provided,3,hold,-0.0
2005-12-09,Piper Jaffray,12 month,3,market perform,46.0
2005-12-01,Stifel,Not Provided,3,hold,-0.0
2005-11-07,Raymond James,Not Provided,3,market perform,-0.0
2005-11-04,Baird,Not Provided,5,outperform,53.0
2005-11-04,FBR Capital Markets,12 month,3,market perform,46.0
2005-11-03,RBC Capital Markets,12 month,5,outperform,50.0
2005-11-03,A.G. Edwards & Sons Inc,Not Provided,5,buy,50.0
2005-10-12,Credit Suisse,12 month,3,neutral,43.0
2005-09-23,Lehman Brothers,Not Provided,5,overwt/positive,33.33
2005-09-06,Goldman Sachs,Not Provided,3,in-line/cautious,-0.0
2005-08-11,Prudential Equity Group Inc,Not Provided,5,overweight,53.33
