Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-11-23,EVA Dimensions,Not Provided,3,hold,-0.0
2005-11-18,Wells Fargo Securities,Not Provided,3,market perform,-0.0
2005-11-09,Buckingham Research Group,Not Provided,3,neutral,-0.0
2005-11-09,BB&T Capital Markets,Not Provided,3,hold,-0.0
2005-11-09,Wells Fargo Securities,Not Provided,3,market perform,-0.0
2005-11-08,Morgan Keegan,Not Provided,3,market perform,-0.0
2005-11-08,Southwest Securities,Not Provided,5,strong buy,28.0
2005-11-08,Piper Jaffray,Not Provided,3,market perform,20.0
2005-08-26,Cowen,Not Provided,-2147483648,no rating system,-0.0
2005-08-12,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-08-09,CIBC World Markets,Not Provided,3,sector perform,-0.0
2006-01-18,Buckingham Research Group,Not Provided,4,accumulate,28.0
2005-11-23,EVA Dimensions,Not Provided,3,hold,-0.0
2005-11-18,Wells Fargo Securities,Not Provided,3,market perform,-0.0
2005-11-09,BB&T Capital Markets,Not Provided,3,hold,-0.0
2005-11-09,Wells Fargo Securities,Not Provided,3,market perform,-0.0
2005-11-08,Morgan Keegan,Not Provided,3,market perform,-0.0
2005-11-08,Piper Jaffray,Not Provided,3,market perform,20.0
2005-08-26,Cowen,Not Provided,-2147483648,no rating system,-0.0
2005-08-12,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-08-09,CIBC World Markets,Not Provided,3,sector perform,-0.0
2006-02-22,Cowen,Not Provided,3,neutral,-0.0
2006-02-21,Morgan Keegan,Not Provided,3,market perform,-0.0
2006-02-07,EVA Dimensions,Not Provided,5,buy,-0.0
2006-02-03,Buckingham Research Group,Not Provided,4,accumulate,20.0
2006-02-03,Wells Fargo Securities,Not Provided,3,market perform,-0.0
2006-02-03,Piper Jaffray,Not Provided,3,market perform,17.0
2005-11-09,BB&T Capital Markets,Not Provided,3,hold,-0.0
2005-08-12,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-08-09,CIBC World Markets,Not Provided,3,sector perform,-0.0
2006-02-22,Cowen,Not Provided,3,neutral,-0.0
2006-02-21,Morgan Keegan,Not Provided,3,market perform,-0.0
2006-02-07,EVA Dimensions,Not Provided,5,buy,-0.0
2006-02-03,Buckingham Research Group,Not Provided,4,accumulate,20.0
2006-02-03,Wells Fargo Securities,Not Provided,3,market perform,-0.0
2006-02-03,Piper Jaffray,Not Provided,3,market perform,17.0
2005-11-09,BB&T Capital Markets,Not Provided,3,hold,-0.0
2005-08-12,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-08-09,CIBC World Markets,Not Provided,3,sector perform,-0.0
2006-05-01,Piper Jaffray,Not Provided,3,market perform,16.0
2006-02-22,Cowen,Not Provided,3,neutral,-0.0
2006-02-21,Morgan Keegan,Not Provided,3,market perform,-0.0
2006-02-07,EVA Dimensions,Not Provided,5,buy,-0.0
2006-02-03,Buckingham Research Group,Not Provided,4,accumulate,20.0
2006-02-03,Wells Fargo Securities,Not Provided,3,market perform,-0.0
2005-11-09,BB&T Capital Markets,Not Provided,3,hold,-0.0
2005-08-12,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-08-09,CIBC World Markets,Not Provided,3,sector perform,-0.0
2006-05-23,Cowen,Not Provided,3,neutral,-0.0
2006-05-17,Morgan Keegan,Not Provided,3,market perform,-0.0
2006-05-17,Piper Jaffray,Not Provided,3,market perform,17.0
2006-05-16,BB&T Capital Markets,Not Provided,3,hold,-0.0
2006-05-16,Wells Fargo Securities,Not Provided,3,market perform,-0.0
2006-05-12,Buckingham Research Group,Not Provided,3,neutral,20.0
2006-02-07,EVA Dimensions,Not Provided,5,buy,-0.0
2005-08-12,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-08-09,CIBC World Markets,Not Provided,3,sector perform,-0.0
2006-06-06,EVA Dimensions,Not Provided,1,sell,-0.0
2006-05-23,Cowen,Not Provided,3,neutral,-0.0
2006-05-17,Morgan Keegan,Not Provided,3,market perform,-0.0
2006-05-17,Piper Jaffray,Not Provided,3,market perform,17.0
2006-05-16,BB&T Capital Markets,Not Provided,3,hold,-0.0
2006-05-16,Wells Fargo Securities,Not Provided,3,market perform,-0.0
2006-05-12,Buckingham Research Group,Not Provided,3,neutral,20.0
2005-08-12,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-08-09,CIBC World Markets,Not Provided,3,sector perform,-0.0
2006-07-27,J.P. Morgan,Not Provided,3,neutral,-0.0
2006-07-27,Cowen,Not Provided,3,neutral,-0.0
