Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-23,Barclays,Not Provided,3,equalwt/positive,39.5
2005-12-12,Davenport & Co,Not Provided,3,neutral,-0.0
2005-12-05,Bernstein,Not Provided,3,market perform,45.0
2005-12-05,Soleil Securities,Not Provided,1,sell,29.0
2005-12-01,Johnson Rice & Co,Not Provided,3,equalweight,-0.0
2005-11-23,Credit Suisse,12 month,1,underperform,31.5
2005-11-18,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-11-10,BMO Capital Markets,Not Provided,3,neutral,35.0
2005-11-04,Peters & Co Ltd,Not Provided,3,sector perform,39.0
2005-11-03,Jefferies,18 month,5,buy,36.0
2005-11-03,Scotia Capital,12 month,3,sector perform,42.0
2005-11-03,Oppenheimer & Co,Not Provided,5,buy,-0.0
2005-11-03,Madison Williams,Not Provided,3,hold,-0.0
2005-11-02,Morgan Stanley,Not Provided,5,Overwt/In-Line,40.5
2005-11-02,RBC Capital Markets,Not Provided,5,outperform,41.0
2005-11-02,Raymond James,12 month,5,outperform,41.5
2005-11-02,FBR Capital Markets,12 month,5,outperform,42.5
2005-10-10,UBS,Not Provided,3,neutral 1,37.0
2005-10-07,Prudential Equity Group Inc,12 month,5,overweight,38.5
2005-09-20,A.G. Edwards & Sons Inc,12 month,5,buy,43.0
2005-07-14,Bear Stearns & Co,Not Provided,3,peerperform,28.5
2005-06-03,J.P. Morgan,Not Provided,5,overweight,-0.0
2005-04-27,Goldman Sachs,Not Provided,3,in-line,-0.0
2006-02-01,Haitong,Not Provided,3,neutral,39.5
2006-02-01,Prudential Equity Group Inc,12 month,5,overweight,42.0
2006-01-26,Raymond James,Not Provided,5,outperform,-0.0
2006-01-24,Scotia Capital,12 month,3,sector perform,43.5
2006-01-20,Bernstein,Not Provided,3,market perform,45.0
2006-01-19,BMO Capital Markets,Not Provided,3,neutral,43.0
2006-01-05,RBC Capital Markets,Not Provided,5,outperform,45.0
2005-12-23,Barclays,Not Provided,3,equalwt/positive,39.5
2005-12-12,Davenport & Co,Not Provided,3,neutral,-0.0
2005-12-05,Soleil Securities,Not Provided,1,sell,29.0
2005-12-01,Johnson Rice & Co,Not Provided,3,equalweight,-0.0
2005-11-23,Credit Suisse,12 month,1,underperform,31.5
2005-11-18,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-11-04,Peters & Co Ltd,Not Provided,3,sector perform,39.0
2005-11-03,Jefferies,18 month,5,buy,36.0
2005-11-03,Oppenheimer & Co,Not Provided,5,buy,-0.0
2005-11-03,Madison Williams,Not Provided,3,hold,-0.0
2005-11-02,Morgan Stanley,Not Provided,5,Overwt/In-Line,40.5
2005-11-02,FBR Capital Markets,12 month,5,outperform,42.5
2005-10-10,UBS,Not Provided,3,neutral 1,37.0
2005-09-20,A.G. Edwards & Sons Inc,12 month,5,buy,43.0
2005-07-14,Bear Stearns & Co,Not Provided,3,peerperform,28.5
2005-06-03,J.P. Morgan,Not Provided,5,overweight,-0.0
2005-04-27,Goldman Sachs,Not Provided,3,in-line,-0.0
2006-02-28,Bernstein,Not Provided,3,market perform,45.0
2006-02-28,Barclays,Not Provided,3,equalwt/neutral,43.0
2006-02-28,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-02-16,Morgan Stanley,Not Provided,5,Overwt/In-Line,43.5
2006-02-06,BMO Capital Markets,Not Provided,3,neutral,43.0
2006-02-06,Oppenheimer & Co,Not Provided,5,buy,-0.0
2006-02-06,GMP FirstEnergy,12 month,5,outperform,46.0
2006-02-03,Credit Suisse,12 month,1,underperform,30.5
2006-02-03,FBR Capital Markets,12 month,3,market perform,42.5
2006-02-03,Scotia Capital,12 month,3,sector perform,43.5
2006-02-03,Madison Williams,Not Provided,3,hold,-0.0
2006-02-02,RBC Capital Markets,Not Provided,5,outperform,45.0
2006-02-02,UBS,Not Provided,3,neutral 1,46.0
2006-02-02,Raymond James,Not Provided,5,outperform,47.5
2006-02-02,Peters & Co Ltd,Not Provided,3,sector perform,43.0
2006-02-01,Haitong,Not Provided,3,neutral,39.5
2006-02-01,Prudential Equity Group Inc,12 month,5,overweight,42.0
2005-12-12,Davenport & Co,Not Provided,3,neutral,-0.0
2005-12-05,Soleil Securities,Not Provided,1,sell,29.0
2005-12-01,Johnson Rice & Co,Not Provided,3,equalweight,-0.0
2005-11-03,Jefferies,18 month,5,buy,36.0
2005-09-20,A.G. Edwards & Sons Inc,12 month,5,buy,43.0
2005-07-14,Bear Stearns & Co,Not Provided,3,peerperform,28.5
2005-06-03,J.P. Morgan,Not Provided,5,overweight,-0.0
2005-04-27,Goldman Sachs,Not Provided,3,in-line,-0.0
2006-03-29,Scotia Capital,12 month,3,sector perform,43.0
2006-03-29,Barclays,Not Provided,3,equalwt/neutral,43.0
2006-03-23,UBS,Not Provided,3,neutral 1,40.5
2006-03-23,Prudential Equity Group Inc,12 month,5,overweight,42.0
2006-03-20,Jefferies,18 month,5,buy,36.0
2006-03-17,GMP FirstEnergy,12 month,5,outperform,42.5
2006-03-15,Credit Suisse,12 month,1,underperform,31.0
2006-03-14,BMO Capital Markets,Not Provided,3,neutral,43.0
2006-03-10,Bernstein,Not Provided,3,market perform,45.0
2006-03-03,Soleil Securities,Not Provided,3,hold,35.0
2006-02-28,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-02-16,Morgan Stanley,Not Provided,5,Overwt/In-Line,43.5
2006-02-06,Oppenheimer & Co,Not Provided,5,buy,-0.0
2006-02-03,FBR Capital Markets,12 month,3,market perform,42.5
2006-02-03,Madison Williams,Not Provided,3,hold,-0.0
2006-02-02,RBC Capital Markets,Not Provided,5,outperform,45.0
2006-02-02,Raymond James,Not Provided,5,outperform,47.5
2006-02-02,Peters & Co Ltd,Not Provided,3,sector perform,43.0
2006-02-01,Haitong,Not Provided,3,neutral,39.5
2005-12-12,Davenport & Co,Not Provided,3,neutral,-0.0
2005-12-01,Johnson Rice & Co,Not Provided,3,equalweight,-0.0
2005-09-20,A.G. Edwards & Sons Inc,12 month,5,buy,43.0
2005-07-14,Bear Stearns & Co,Not Provided,3,peerperform,28.5
2005-04-27,Goldman Sachs,Not Provided,3,in-line,-0.0
2006-04-19,BMO Capital Markets,Not Provided,3,neutral,40.0
2006-04-19,Credit Suisse,12 month,1,underperform,31.0
2006-04-19,Barclays,Not Provided,3,equalwt/neutral,43.0
2006-04-17,Scotia Capital,12 month,3,sector perform,43.0
2006-04-05,Bernstein,Not Provided,3,market perform,45.0
2006-03-23,UBS,Not Provided,3,neutral 1,40.5
2006-03-23,Prudential Equity Group Inc,12 month,5,overweight,42.0
2006-03-20,Jefferies,18 month,5,buy,36.0
2006-03-17,GMP FirstEnergy,12 month,5,outperform,42.5
2006-03-03,Soleil Securities,Not Provided,3,hold,35.0
2006-02-28,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-02-16,Morgan Stanley,Not Provided,5,Overwt/In-Line,43.5
2006-02-06,Oppenheimer & Co,Not Provided,5,buy,-0.0
2006-02-03,FBR Capital Markets,12 month,3,market perform,42.5
2006-02-03,Madison Williams,Not Provided,3,hold,-0.0
2006-02-02,RBC Capital Markets,Not Provided,5,outperform,45.0
2006-02-02,Raymond James,Not Provided,5,outperform,47.5
2006-02-02,Peters & Co Ltd,Not Provided,3,sector perform,43.0
2006-02-01,Haitong,Not Provided,3,neutral,39.5
2005-12-12,Davenport & Co,Not Provided,3,neutral,-0.0
2005-12-01,Johnson Rice & Co,Not Provided,3,equalweight,-0.0
2005-09-20,A.G. Edwards & Sons Inc,12 month,5,buy,43.0
2005-07-14,Bear Stearns & Co,Not Provided,3,peerperform,28.5
2005-04-27,Goldman Sachs,Not Provided,3,in-line,-0.0
2006-06-01,Bernstein,Not Provided,3,market perform,45.0
2006-05-31,Soleil Securities,Not Provided,3,hold,34.0
2006-05-30,UBS,Not Provided,3,neutral 1,38.0
2006-05-26,Barclays,Not Provided,5,overwt/neutral,43.5
2006-05-23,Oppenheimer & Co,Not Provided,5,buy,-0.0
2006-05-19,BMO Capital Markets,Not Provided,3,neutral,40.0
2006-05-17,Scotia Howard Weil Inc,Not Provided,5,buy,43.5
2006-05-10,Haitong,Not Provided,3,neutral,39.5
2006-05-08,A.G. Edwards & Sons Inc,12 month,5,buy,43.0
2006-05-08,Jefferies,18 month,5,buy,42.0
2006-05-08,Raymond James,Not Provided,5,outperform,47.5
2006-05-08,FBR Capital Markets,12 month,3,market perform,43.5
2006-05-08,Scotia Capital,12 month,3,sector perform,44.0
2006-05-08,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-05-05,RBC Capital Markets,Not Provided,3,sector perform,40.0
2006-05-05,Credit Suisse,12 month,1,underperform,32.0
2006-05-05,GMP FirstEnergy,12 month,5,outperform,46.5
2006-05-05,Prudential Equity Group Inc,12 month,5,overweight,42.0
2006-02-16,Morgan Stanley,Not Provided,5,Overwt/In-Line,43.5
2005-12-12,Davenport & Co,Not Provided,3,neutral,-0.0
2005-12-01,Johnson Rice & Co,Not Provided,3,equalweight,-0.0
2005-07-14,Bear Stearns & Co,Not Provided,3,peerperform,28.5
2005-04-27,Goldman Sachs,Not Provided,3,in-line,-0.0
2006-06-29,SunTrust Robinson Humphrey,Not Provided,5,buy,42.0
2006-06-26,Goldman Sachs,Not Provided,3,in-line/attractive,37.0
2006-06-26,Bernstein,Not Provided,3,market perform,45.0
2006-06-20,Tudor Pickering & Co,Not Provided,4,accumulate,46.0
2006-06-16,RBC Capital Markets,Not Provided,3,sector perform,40.0
2006-06-12,Oppenheimer & Co,Not Provided,5,buy,-0.0
2006-06-08,Prudential Equity Group Inc,12 month,5,overweight,42.0
2006-06-07,Davenport & Co,Not Provided,3,neutral,-0.0
2006-06-07,Canaccord Genuity,Not Provided,5,buy,40.0
2006-06-07,Haitong,Not Provided,3,neutral,36.0
2006-05-31,Soleil Securities,Not Provided,3,hold,34.0
2006-05-30,UBS,Not Provided,3,neutral 1,38.0
2006-05-26,Barclays,Not Provided,5,overwt/neutral,43.5
2006-05-19,BMO Capital Markets,Not Provided,3,neutral,40.0
2006-05-17,Scotia Howard Weil Inc,Not Provided,5,buy,43.5
2006-05-08,A.G. Edwards & Sons Inc,12 month,5,buy,43.0
2006-05-08,Jefferies,18 month,5,buy,42.0
2006-05-08,Raymond James,Not Provided,5,outperform,47.5
2006-05-08,FBR Capital Markets,12 month,3,market perform,43.5
2006-05-08,Scotia Capital,12 month,3,sector perform,44.0
2006-05-08,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-05-05,Credit Suisse,12 month,1,underperform,32.0
2006-05-05,GMP FirstEnergy,12 month,5,outperform,46.5
2006-02-16,Morgan Stanley,Not Provided,5,Overwt/In-Line,43.5
2005-12-01,Johnson Rice & Co,Not Provided,3,equalweight,-0.0
2005-07-14,Bear Stearns & Co,Not Provided,3,peerperform,28.5
2006-08-01,UBS,Not Provided,3,neutral 1,38.0
2006-08-01,FBR Capital Markets,12 month,3,market perform,43.5
2006-08-01,Peters & Co Ltd,Not Provided,-2147483648,Under Review,-0.0
2006-08-01,Oppenheimer & Co,Not Provided,5,buy,-0.0
2006-08-01,Prudential Equity Group Inc,12 month,5,overweight,42.0
2006-07-31,BMO Capital Markets,Not Provided,3,market perform,40.0
2006-07-31,SunTrust Robinson Humphrey,Not Provided,5,buy,44.5
2006-07-27,J.P. Morgan,Not Provided,1,underweight,-0.0
2006-07-26,Haitong,Not Provided,3,neutral,36.0
2006-07-24,Scotia Capital,12 month,3,sector perform,45.25
2006-07-13,Bernstein,Not Provided,3,market perform,45.0
2006-07-12,Credit Suisse,12 month,1,underperform,32.0
2006-06-26,Goldman Sachs,Not Provided,3,in-line/attractive,37.0
2006-06-20,Tudor Pickering & Co,Not Provided,4,accumulate,46.0
2006-06-16,RBC Capital Markets,Not Provided,3,sector perform,40.0
2006-06-07,Davenport & Co,Not Provided,3,neutral,-0.0
2006-06-07,Canaccord Genuity,Not Provided,5,buy,40.0
2006-05-31,Soleil Securities,Not Provided,3,hold,34.0
2006-05-26,Barclays,Not Provided,5,overwt/neutral,43.5
2006-05-17,Scotia Howard Weil Inc,Not Provided,5,buy,43.5
2006-05-08,A.G. Edwards & Sons Inc,12 month,5,buy,43.0
2006-05-08,Jefferies,18 month,5,buy,42.0
2006-05-08,Raymond James,Not Provided,5,outperform,47.5
2006-05-08,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-05-05,GMP FirstEnergy,12 month,5,outperform,46.5
2006-02-16,Morgan Stanley,Not Provided,5,Overwt/In-Line,43.5
2005-12-01,Johnson Rice & Co,Not Provided,3,equalweight,-0.0
2005-07-14,Bear Stearns & Co,Not Provided,3,peerperform,28.5
2006-09-01,SunTrust Robinson Humphrey,Not Provided,5,buy,43.0
2006-09-01,Haitong,Not Provided,3,neutral,36.0
