Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-28,Baird,Not Provided,3,neutral,38.0
2005-12-21,FBR Capital Markets,Not Provided,5,outperform,40.0
2005-12-16,Goldman Sachs,Not Provided,3,in-line/attractive,-0.0
2005-12-05,Janney Montgomery Scott LLC,Not Provided,3,neutral,-0.0
2005-11-29,William Blair & Co,Not Provided,3,market perform,-0.0
2005-10-31,CIBC World Markets,Not Provided,5,sector outperform,39.0
2005-10-27,Stanford Group,12 month,5,buy,41.0
2005-10-27,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-10-26,Lehman Brothers,Not Provided,3,equalwt/positive,35.0
2005-10-26,J.P. Morgan,Not Provided,5,overweight,-0.0
2005-10-26,"Foresight Research Solutions, LLC",12 month,5,outperform,40.0
2005-10-25,Canaccord Genuity,Not Provided,3,market perform,-0.0
2006-01-19,GARP Research,Not Provided,5,buy,-0.0
2006-01-05,Canaccord Genuity,Not Provided,3,hold,-0.0
2005-12-28,Baird,Not Provided,3,neutral,38.0
2005-12-21,FBR Capital Markets,Not Provided,5,outperform,40.0
2005-12-16,Goldman Sachs,Not Provided,3,in-line/attractive,-0.0
2005-12-05,Janney Montgomery Scott LLC,Not Provided,3,neutral,-0.0
2005-11-29,William Blair & Co,Not Provided,3,market perform,-0.0
2005-10-31,CIBC World Markets,Not Provided,5,sector outperform,39.0
2005-10-27,Stanford Group,12 month,5,buy,41.0
2005-10-27,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-10-26,Lehman Brothers,Not Provided,3,equalwt/positive,35.0
2005-10-26,J.P. Morgan,Not Provided,5,overweight,-0.0
2005-10-26,"Foresight Research Solutions, LLC",12 month,5,outperform,40.0
2006-02-21,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-02-03,Lehman Brothers,Not Provided,3,equalwt/positive,40.0
2006-02-03,Baird,Not Provided,3,neutral,40.0
2006-02-03,FBR Capital Markets,Not Provided,5,outperform,42.0
2006-02-03,Stanford Group,12 month,5,buy,41.0
2006-02-02,Janney Montgomery Scott LLC,Not Provided,3,neutral,-0.0
2006-01-19,GARP Research,Not Provided,5,buy,-0.0
2006-01-05,Canaccord Genuity,Not Provided,3,hold,-0.0
2005-12-16,Goldman Sachs,Not Provided,3,in-line/attractive,-0.0
2005-11-29,William Blair & Co,Not Provided,3,market perform,-0.0
2005-10-31,CIBC World Markets,Not Provided,5,sector outperform,39.0
2005-10-26,J.P. Morgan,Not Provided,5,overweight,-0.0
2005-10-26,"Foresight Research Solutions, LLC",12 month,5,outperform,40.0
2006-03-28,Stanford Group,12 month,5,buy,41.0
2006-02-21,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-02-03,Lehman Brothers,Not Provided,3,equalwt/positive,40.0
2006-02-03,Baird,Not Provided,3,neutral,40.0
2006-02-03,FBR Capital Markets,Not Provided,5,outperform,42.0
2006-02-02,Janney Montgomery Scott LLC,Not Provided,3,neutral,-0.0
2006-01-19,GARP Research,Not Provided,5,buy,-0.0
2006-01-05,Canaccord Genuity,Not Provided,3,hold,-0.0
2005-12-16,Goldman Sachs,Not Provided,3,in-line/attractive,-0.0
2005-11-29,William Blair & Co,Not Provided,3,market perform,-0.0
2005-10-31,CIBC World Markets,Not Provided,5,sector outperform,39.0
2005-10-26,J.P. Morgan,Not Provided,5,overweight,-0.0
2005-10-26,"Foresight Research Solutions, LLC",12 month,5,outperform,40.0
2006-04-28,Janney Montgomery Scott LLC,Not Provided,3,neutral,-0.0
2006-04-28,Baird,Not Provided,3,neutral,40.0
2006-04-28,FBR Capital Markets,Not Provided,5,outperform,43.0
2006-04-28,CIBC World Markets,18 month,5,sector outperform,45.0
2006-04-12,J.P. Morgan,18 month,5,overweight,57.0
2006-03-28,Stanford Group,12 month,5,buy,41.0
2006-02-21,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-02-03,Lehman Brothers,Not Provided,3,equalwt/positive,40.0
2006-01-05,Canaccord Genuity,Not Provided,3,hold,-0.0
2005-12-16,Goldman Sachs,Not Provided,3,in-line/attractive,-0.0
2005-11-29,William Blair & Co,Not Provided,3,market perform,-0.0
2005-10-26,"Foresight Research Solutions, LLC",12 month,5,outperform,40.0
2006-06-01,CIBC World Markets,18 month,5,sector outperform,43.0
2006-05-25,Stanford Group,12 month,5,buy,41.0
2006-05-19,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-05-09,"Foresight Research Solutions, LLC",12 month,5,outperform,45.0
2006-04-28,Janney Montgomery Scott LLC,Not Provided,3,neutral,-0.0
2006-04-28,Baird,Not Provided,3,neutral,40.0
2006-04-28,FBR Capital Markets,Not Provided,5,outperform,43.0
2006-04-12,J.P. Morgan,18 month,5,overweight,57.0
2006-02-03,Lehman Brothers,Not Provided,3,equalwt/positive,40.0
2006-01-05,Canaccord Genuity,Not Provided,3,hold,-0.0
2005-12-16,Goldman Sachs,Not Provided,3,in-line/attractive,-0.0
2005-11-29,William Blair & Co,Not Provided,3,market perform,-0.0
2006-06-26,Goldman Sachs,12 month,3,in-line/attractive,36.0
2006-06-19,J.P. Morgan,18 month,5,overweight,57.0
2006-06-12,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0
2006-06-01,CIBC World Markets,18 month,5,sector outperform,43.0
2006-05-25,Stanford Group,12 month,5,buy,41.0
2006-05-19,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-04-28,Baird,Not Provided,3,neutral,40.0
2006-04-28,FBR Capital Markets,Not Provided,5,outperform,43.0
2006-02-03,Lehman Brothers,Not Provided,3,equalwt/positive,40.0
2006-01-05,Canaccord Genuity,Not Provided,3,hold,-0.0
2005-11-29,William Blair & Co,Not Provided,3,market perform,-0.0
2006-07-27,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-07-26,Lehman Brothers,Not Provided,3,equalwt/positive,33.0
2006-07-26,Goldman Sachs,12 month,3,in-line/attractive,33.0
2006-07-26,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0
2006-07-26,Baird,Not Provided,3,neutral,33.0
2006-07-26,FBR Capital Markets,Not Provided,5,outperform,40.0
2006-06-01,CIBC World Markets,18 month,5,sector outperform,43.0
2006-05-25,Stanford Group,12 month,5,buy,41.0
2006-05-19,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-01-05,Canaccord Genuity,Not Provided,3,hold,-0.0
2005-11-29,William Blair & Co,Not Provided,3,market perform,-0.0
2006-08-18,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-08-07,CIBC World Markets,18 month,5,sector outperform,35.0
2006-07-27,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-07-26,Lehman Brothers,Not Provided,3,equalwt/positive,33.0
2006-07-26,Goldman Sachs,12 month,3,in-line/attractive,33.0
2006-07-26,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0
2006-07-26,Baird,Not Provided,3,neutral,33.0
2006-07-26,FBR Capital Markets,Not Provided,5,outperform,40.0
2006-05-25,Stanford Group,12 month,5,buy,41.0
2006-01-05,Canaccord Genuity,Not Provided,3,hold,-0.0
2005-11-29,William Blair & Co,Not Provided,3,market perform,-0.0
2006-09-27,Lehman Brothers,Not Provided,3,equalwt/positive,30.0
2006-09-27,Goldman Sachs,12 month,3,in-line/attractive,30.0
2006-09-27,Baird,Not Provided,3,neutral,31.0
2006-09-27,CIBC World Markets,Not Provided,3,sector perform,-0.0
2006-09-27,Canaccord Genuity,Not Provided,3,hold,30.0
2006-09-26,FBR Capital Markets,Not Provided,3,market perform,35.0
2006-09-25,Stanford Group,Not Provided,5,buy,-0.0
2006-09-11,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0
2006-08-18,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-07-27,J.P. Morgan,Not Provided,5,overweight,-0.0
2005-11-29,William Blair & Co,Not Provided,3,market perform,-0.0
2006-10-25,Lehman Brothers,Not Provided,3,equalwt/positive,32.0
2006-10-25,Goldman Sachs,12 month,3,neutral/attractive,32.0
2006-10-25,Baird,Not Provided,3,neutral,31.0
2006-10-25,FBR Capital Markets,Not Provided,3,market perform,35.0
2006-10-24,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0
2006-10-24,CIBC World Markets,18 month,3,sector perform,31.0
2006-09-27,Canaccord Genuity,Not Provided,3,hold,30.0
2006-09-25,Stanford Group,Not Provided,5,buy,-0.0
2006-08-18,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-07-27,J.P. Morgan,Not Provided,5,overweight,-0.0
2005-11-29,William Blair & Co,Not Provided,3,market perform,-0.0
2006-12-01,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0
2006-12-01,Baird,Not Provided,3,neutral,31.0
2006-11-20,CIBC World Markets,18 month,3,sector perform,31.0
2006-11-16,EVA Dimensions,Not Provided,5,buy,-0.0
2006-11-13,Canaccord Genuity,Not Provided,3,hold,33.0
2006-11-10,Goldman Sachs,12 month,3,neutral/neutral,32.0
2006-10-25,Lehman Brothers,Not Provided,3,equalwt/positive,32.0
2006-10-25,FBR Capital Markets,Not Provided,3,market perform,35.0
2006-09-25,Stanford Group,Not Provided,5,buy,-0.0
2006-07-27,J.P. Morgan,Not Provided,5,overweight,-0.0
2005-11-29,William Blair & Co,Not Provided,3,market perform,-0.0
2006-12-21,FBR Capital Markets,Not Provided,3,market perform,35.0
2006-12-01,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0
2006-12-01,Baird,Not Provided,3,neutral,31.0
2006-11-20,CIBC World Markets,18 month,3,sector perform,31.0
2006-11-16,EVA Dimensions,Not Provided,5,buy,-0.0
2006-11-13,Canaccord Genuity,Not Provided,3,hold,33.0
2006-11-10,Goldman Sachs,12 month,3,neutral/neutral,32.0
2006-10-25,Lehman Brothers,Not Provided,3,equalwt/positive,32.0
2006-09-25,Stanford Group,Not Provided,5,buy,-0.0
2006-07-27,J.P. Morgan,Not Provided,5,overweight,-0.0
2005-11-29,William Blair & Co,Not Provided,3,market perform,-0.0
2007-01-03,Baird,Not Provided,1,underperform,29.0
2006-12-21,FBR Capital Markets,Not Provided,3,market perform,35.0
2006-12-01,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0
2006-11-20,CIBC World Markets,18 month,3,sector perform,31.0
2006-11-16,EVA Dimensions,Not Provided,5,buy,-0.0
2006-11-13,Canaccord Genuity,Not Provided,3,hold,33.0
2006-11-10,Goldman Sachs,12 month,3,neutral/neutral,32.0
2006-10-25,Lehman Brothers,Not Provided,3,equalwt/positive,32.0
2006-09-25,Stanford Group,Not Provided,5,buy,-0.0
2006-07-27,J.P. Morgan,Not Provided,5,overweight,-0.0
2005-11-29,William Blair & Co,Not Provided,3,market perform,-0.0
2007-02-20,EVA Dimensions,Not Provided,5,buy,-0.0
2007-02-07,Lehman Brothers,Not Provided,3,equalwt/positive,34.0
2007-02-07,Baird,Not Provided,1,underperform,29.0
2007-02-07,FBR Capital Markets,Not Provided,3,market perform,35.0
2007-02-07,CIBC World Markets,18 month,3,sector perform,33.0
2007-02-07,Stanford Group,Not Provided,3,hold,34.0
2007-02-06,Goldman Sachs,12 month,3,neutral/neutral,33.0
2007-02-06,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0
2006-11-13,Canaccord Genuity,Not Provided,3,hold,33.0
2006-07-27,J.P. Morgan,Not Provided,5,overweight,-0.0
2005-11-29,William Blair & Co,Not Provided,3,market perform,-0.0
2007-03-08,CIBC World Markets,18 month,3,sector perform,33.0
2007-03-07,Baird,Not Provided,1,underperform,29.0
2007-03-07,FBR Capital Markets,Not Provided,3,market perform,35.0
2007-02-20,EVA Dimensions,Not Provided,5,buy,-0.0
2007-02-07,Lehman Brothers,Not Provided,3,equalwt/positive,34.0
2007-02-07,Stanford Group,Not Provided,3,hold,34.0
2007-02-06,Goldman Sachs,12 month,3,neutral/neutral,33.0
2007-02-06,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0
2006-11-13,Canaccord Genuity,Not Provided,3,hold,33.0
2006-07-27,J.P. Morgan,Not Provided,5,overweight,-0.0
2005-11-29,William Blair & Co,Not Provided,3,market perform,-0.0
2007-04-27,Canaccord Genuity,Not Provided,3,hold,33.0
2007-04-25,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0
2007-04-25,William Blair & Co,Not Provided,3,market perform,-0.0
2007-04-25,FBR Capital Markets,Not Provided,3,market perform,35.0
2007-04-25,Stanford Group,Not Provided,3,hold,33.0
2007-04-24,Goldman Sachs,12 month,3,neutral/neutral,34.0
2007-04-18,J.P. Morgan,Not Provided,5,overweight,-0.0
2007-03-08,CIBC World Markets,18 month,3,sector perform,33.0
2007-03-07,Baird,Not Provided,1,underperform,29.0
